[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,1.205,2.276,0.943,2.729,-0.032,10.509,0.006,4.073,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.09765625,0.078125,0.009765625,-0.0390625
2,0.126953125,0.107421875,0.01953125,0.009765625
3,0.1171875,-0.078125,0.05859375,-0.009765625
4,0.13671875,0.146484375,0.009765625,0.009765625
5,0.107421875,0.146484375,0.009765625,-0.01953125
6,0.107421875,-0.029296875,-0.029296875,-0.01953125
7,0.107421875,0.09765625,-0.107421875,0.0390625
8,0.126953125,0.09765625,0,0.17578125
9,0.126953125,-0.029296875,-0.009765625,0.0390625
10,0.17578125,0.107421875,0.05859375,0.01953125
11,0.13671875,0.087890625,-0.009765625,-0.048828125
12,0.048828125,0.166015625,0.0390625,0.01953125
13,0.1171875,0.0390625,0.048828125,-0.068359375
14,0.029296875,0.048828125,0.009765625,0.048828125
15,0.068359375,0.15625,0.009765625,0.029296875
16,0.166015625,0.107421875,-0.068359375,-0.087890625
17,0.009765625,0.1171875,0.009765625,0.029296875
18,0.126953125,0.21484375,0.009765625,0.05859375
19,0.1171875,0.09765625,0.13671875,0.048828125
20,0.13671875,0.1171875,0.05859375,-0.09765625
21,0.17578125,0.283203125,0.029296875,0.009765625
22,0.15625,0.185546875,-0.0390625,0.048828125
23,0.13671875,0.1953125,0.029296875,0.146484375
24,0.1171875,0.21484375,0.029296875,-0.078125
25,0.13671875,0.087890625,-0.107421875,0.009765625
26,0.146484375,0.15625,0.048828125,0.126953125
27,0.13671875,0.0390625,-0.078125,-0.048828125
28,0.048828125,0.029296875,-0.185546875,0.01953125
29,0.1171875,0.048828125,-0.0390625,-0.146484375
30,0.107421875,-0.01953125,-0.078125,-0.0390625
31,0.166015625,0.17578125,0.205078125,0.0390625
32,0.205078125,0.126953125,0,-0.048828125
33,0.166015625,0.224609375,-0.087890625,0.009765625
34,0.126953125,0.087890625,0.126953125,-0.05859375
35,0.068359375,0.078125,-0.0390625,-0.1171875
36,0.17578125,0.234375,0.029296875,0.009765625
37,0.13671875,0.107421875,-0.107421875,-0.068359375
38,0.078125,0.068359375,0,0.048828125
39,0.13671875,0.21484375,0.048828125,0.029296875
40,0.126953125,0.068359375,-0.048828125,-0.1171875
41,0.126953125,0.068359375,-0.009765625,0.05859375
42,0.068359375,0.048828125,0.009765625,0.009765625
43,0.13671875,0.1171875,-0.15625,-0.029296875
44,0.107421875,0.09765625,0,-0.05859375
45,0.126953125,0.05859375,0.0390625,-0.05859375
46,0.078125,0.087890625,0.078125,0.009765625
47,0.13671875,0.1171875,-0.078125,0.01953125
48,0.126953125,0.1171875,0,-0.068359375
49,0.087890625,0.09765625,0.068359375,0.048828125
50,0.078125,0.146484375,-0.009765625,0.009765625
51,0.13671875,0.21484375,-0.078125,-0.009765625
52,0.126953125,0.078125,0.0390625,0.01953125
53,0.13671875,0.107421875,0.029296875,-0.0390625
54,0.1171875,0.146484375,0.05859375,-0.009765625
55,0.146484375,0.1171875,0.009765625,0.048828125
56,0.09765625,0.078125,0.009765625,-0.029296875
57,0.087890625,0.126953125,0,-0.01953125
58,0.107421875,0.068359375,-0.009765625,-0.068359375
59,0.17578125,0.068359375,0.01953125,0
60,0.185546875,0.13671875,0,0.029296875
61,0.087890625,0.13671875,-0.01953125,-0.048828125
62,0.1171875,0.078125,0.01953125,0.0390625
63,0.17578125,0.107421875,-0.029296875,0
64,0.126953125,0.09765625,0.01953125,0.048828125
65,0.068359375,0.107421875,-0.01953125,0.0390625
66,0.107421875,0.09765625,0.009765625,0.048828125
67,0.13671875,0.13671875,-0.009765625,0
68,0.126953125,0.078125,0.048828125,-0.0390625
69,0.048828125,0.146484375,0.029296875,0
70,0.0390625,0.17578125,0,-0.009765625
71,0.126953125,0.078125,-0.029296875,0.068359375
72,-0.029296875,0.068359375,-0.0390625,-0.009765625
73,0.15625,0.185546875,-0.0390625,0.029296875
74,0.13671875,0.13671875,0.0390625,0.0390625
75,0.146484375,0.068359375,0.048828125,-0.029296875
76,0.146484375,0.13671875,0.05859375,0.087890625
77,0.087890625,0.048828125,-0.05859375,0.0390625
78,0.09765625,0.09765625,0.009765625,0.029296875
79,0.107421875,0.1953125,0.029296875,-0.01953125
80,0.13671875,0.1171875,-0.0390625,0.068359375
81,0.29296875,0.126953125,0.029296875,-0.107421875
82,0.087890625,0,0.087890625,-0.0390625
83,0.01953125,0.126953125,-0.078125,-0.09765625
84,0.21484375,0.087890625,0.0390625,0.068359375
85,0.09765625,0,0.068359375,0
86,0.126953125,0.15625,0.029296875,-0.0390625
87,0.185546875,0,0.078125,0.087890625
88,0.068359375,0.166015625,0.01953125,-0.185546875
89,0.09765625,0.09765625,0.048828125,0.146484375
90,0.146484375,0.0390625,0.009765625,0.087890625
91,0.1171875,0.1953125,-0.13671875,-0.0390625
92,0.185546875,-0.01953125,-0.009765625,0.09765625
93,0.146484375,0.068359375,0.029296875,-0.0390625
94,0.1171875,0.146484375,-0.146484375,-0.05859375
95,0.1171875,0.078125,0.0390625,0.05859375
96,0,0.146484375,0.009765625,-0.05859375
97,0.09765625,0.09765625,0.166015625,0.048828125
98,0.107421875,0.078125,0,-0.107421875
99,0.09765625,0.146484375,0,0.185546875
100,0.087890625,0.0390625,0.166015625,0.01953125
101,0.09765625,0.068359375,0.009765625,-0.078125
102,0.078125,0.068359375,-0.009765625,0.0390625
103,0.05859375,0.09765625,0.1171875,0
104,0.107421875,0.09765625,0.009765625,0.029296875
105,0.244140625,0.13671875,0,0.0390625
106,0.25390625,0.107421875,-0.1171875,0.029296875
107,0.048828125,0.087890625,0.029296875,0.1953125
108,0.1953125,0.0390625,0.029296875,0
109,0.107421875,0.09765625,-0.09765625,0.01953125
110,0.185546875,0.078125,0.009765625,0.01953125
111,0.09765625,0.09765625,0,-0.078125
112,0.1171875,0.107421875,0.09765625,0.01953125
113,0.1171875,0.146484375,-0.01953125,-0.029296875
114,0.166015625,0.1171875,-0.009765625,-0.009765625
115,0.068359375,0.05859375,0.0390625,-0.009765625
116,0.087890625,0.13671875,0.029296875,0.029296875
117,0.0390625,0.107421875,0,-0.048828125
118,0.107421875,0.146484375,0.01953125,-0.048828125
