[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
2,0.990,2.511,0.854,2.532,0.005,15.577,-0.064,2.551,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.4296875,0.380859375,-0.09765625,-0.107421875
2,0.48828125,0.380859375,-0.087890625,-0.087890625
3,0.48828125,0.478515625,-0.107421875,-0.13671875
4,0.46875,0.3125,-0.107421875,-0.185546875
5,0.46875,0.458984375,-0.17578125,-0.09765625
6,0.478515625,0.478515625,-0.09765625,-0.146484375
7,0.46875,0.478515625,-0.1171875,-0.1953125
8,0.439453125,0.439453125,-0.126953125,-0.1171875
9,0.52734375,0.478515625,-0.09765625,-0.09765625
10,0.46875,0.478515625,-0.068359375,-0.146484375
11,0.44921875,0.41015625,-0.05859375,-0.146484375
12,0.48828125,0.3515625,-0.205078125,-0.13671875
13,0.3515625,0.37109375,-0.146484375,-0.029296875
14,0.48828125,0.380859375,-0.05859375,-0.13671875
15,0.419921875,0.44921875,-0.1171875,-0.126953125
16,0.458984375,0.390625,-0.068359375,0.01953125
17,0.5078125,0.390625,-0.126953125,-0.13671875
18,0.478515625,0.419921875,-0.166015625,-0.087890625
19,0.498046875,0.46875,-0.1171875,-0.185546875
20,0.46875,0.48828125,-0.068359375,-0.107421875
21,0.44921875,0.46875,-0.068359375,-0.107421875
22,0.48828125,0.556640625,-0.1171875,-0.224609375
23,0.44921875,0.33203125,-0.01953125,-0.146484375
24,0.361328125,0.439453125,-0.009765625,-0.087890625
25,0.46875,0.517578125,-0.09765625,-0.283203125
26,0.537109375,0.361328125,-0.087890625,-0.09765625
27,0.419921875,0.41015625,-0.234375,-0.1171875
28,0.498046875,0.33203125,-0.078125,0.05859375
29,0.478515625,0.361328125,-0.146484375,-0.1171875
30,0.546875,0.439453125,-0.15625,-0.107421875
31,0.390625,0.2734375,-0.048828125,0.0390625
32,0.498046875,0.556640625,-0.087890625,-0.1171875
33,0.48828125,0.419921875,-0.17578125,-0.087890625
34,0.3515625,0.322265625,-0.107421875,-0.3125
35,0.5078125,0.498046875,-0.107421875,-0.126953125
36,0.439453125,0.390625,-0.0390625,-0.078125
37,0.41015625,0.458984375,-0.09765625,-0.3515625
38,0.46875,0.37109375,-0.029296875,-0.166015625
39,0.41015625,0.48828125,0.009765625,-0.1171875
40,0.5078125,0.458984375,-0.107421875,-0.224609375
41,0.48828125,0.29296875,-0.078125,-0.107421875
42,0.33203125,0.390625,-0.126953125,-0.1171875
43,0.478515625,0.390625,-0.1171875,-0.009765625
44,0.478515625,0.361328125,-0.09765625,-0.107421875
45,0.4296875,0.439453125,-0.126953125,-0.1171875
46,0.5078125,0.4296875,-0.087890625,0.05859375
47,0.517578125,0.37109375,-0.078125,-0.078125
48,0.439453125,0.390625,-0.1171875,-0.1171875
49,0.419921875,0.380859375,-0.107421875,-0.2734375
50,0.546875,0.498046875,-0.068359375,-0.087890625
51,0.46875,0.400390625,-0.078125,-0.068359375
52,0.517578125,0.400390625,-0.1171875,-0.263671875
53,0.498046875,0.498046875,-0.107421875,-0.126953125
54,0.44921875,0.37109375,-0.078125,-0.107421875
55,0.41015625,0.44921875,-0.1171875,-0.224609375
56,0.5078125,0.380859375,-0.146484375,-0.13671875
57,0.5078125,0.400390625,-0.068359375,-0.05859375
58,0.390625,0.400390625,-0.21484375,-0.078125
59,0.517578125,0.4296875,-0.1171875,-0.1171875
60,0.498046875,0.46875,-0.087890625,-0.1171875
61,0.546875,0.400390625,-0.3515625,-0.01953125
62,0.419921875,0.458984375,-0.068359375,-0.05859375
63,0.380859375,0.4296875,-0.078125,-0.126953125
64,0.537109375,0.400390625,-0.21484375,-0.1171875
65,0.48828125,0.439453125,-0.05859375,-0.107421875
66,0.517578125,0.439453125,-0.05859375,-0.048828125
67,0.498046875,0.458984375,-0.078125,-0.126953125
68,0.458984375,0.322265625,-0.078125,-0.126953125
69,0.517578125,0.44921875,-0.068359375,-0.146484375
70,0.37109375,0.439453125,0.05859375,-0.1171875
71,0.478515625,0.44921875,-0.05859375,-0.107421875
72,0.498046875,0.41015625,-0.068359375,-0.029296875
73,0.29296875,0.390625,0.068359375,-0.107421875
74,0.5078125,0.400390625,-0.185546875,0.0390625
75,0.498046875,0.400390625,-0.087890625,-0.146484375
76,0.615234375,0.458984375,-0.15625,-0.05859375
77,0.458984375,0.341796875,-0.029296875,-0.029296875
78,0.517578125,0.41015625,-0.166015625,-0.126953125
79,0.615234375,0.361328125,-0.322265625,-0.126953125
80,0.400390625,0.41015625,-0.078125,0.166015625
81,0.478515625,0.44921875,-0.029296875,-0.087890625
82,0.56640625,0.439453125,0.0390625,-0.1171875
83,0.3515625,0.56640625,-0.05859375,-0.1953125
84,0.478515625,0.48828125,-0.048828125,-0.13671875
85,0.29296875,0.419921875,0.01953125,-0.1171875
86,0.6640625,0.48828125,-0.078125,-0.15625
87,0.44921875,0.419921875,-0.09765625,-0.15625
88,0.361328125,0.439453125,0.0390625,-0.107421875
89,0.6640625,0.498046875,-0.0390625,-0.068359375
90,0.498046875,0.400390625,-0.17578125,-0.15625
91,0.546875,0.439453125,-0.078125,-0.17578125
92,0.546875,0.224609375,-0.146484375,-0.048828125
93,0.48828125,0.556640625,-0.146484375,-0.087890625
94,0.576171875,0.44921875,-0.048828125,-0.185546875
95,0.44921875,0.2734375,-0.09765625,-0.078125
96,0.48828125,0.556640625,-0.048828125,-0.126953125
97,0.56640625,0.37109375,-0.185546875,-0.146484375
98,0.478515625,0.439453125,-0.09765625,-0.146484375
99,0.5078125,0.52734375,-0.09765625,-0.087890625
100,0.400390625,0.37109375,-0.009765625,-0.078125
101,0.6640625,0.517578125,-0.078125,-0.13671875
102,0.498046875,0.21484375,-0.09765625,-0.078125
103,0.478515625,0.439453125,-0.1171875,-0.107421875
104,0.615234375,0.517578125,-0.05859375,-0.09765625
105,0.576171875,0.263671875,-0.068359375,-0.13671875
106,0.537109375,0.4296875,-0.126953125,-0.09765625
107,0.595703125,0.3515625,-0.126953125,-0.09765625
108,0.478515625,0.5078125,-0.107421875,-0.05859375
109,0.52734375,0.439453125,-0.1171875,-0.09765625
110,0.400390625,0.419921875,-0.087890625,-0.126953125
111,0.46875,0.56640625,-0.126953125,-0.107421875
112,0.537109375,0.419921875,-0.087890625,-0.15625
113,0.41015625,0.390625,-0.087890625,-0.087890625
114,0.44921875,0.546875,-0.09765625,-0.1171875
115,0.44921875,0.37109375,-0.029296875,-0.09765625
116,0.52734375,0.4296875,-0.0390625,-0.13671875
117,0.498046875,0.361328125,-0.107421875,-0.09765625
118,0.44921875,0.390625,-0.01953125,-0.078125
119,0.48828125,0.439453125,-0.0390625,-0.13671875
120,0.439453125,0.37109375,-0.048828125,-0.107421875
121,0.478515625,0.3515625,-0.15625,-0.205078125
122,0.478515625,0.439453125,-0.1171875,-0.126953125
123,0.56640625,0.419921875,-0.126953125,-0.21484375
124,0.44921875,0.4296875,-0.107421875,-0.09765625
125,0.46875,0.44921875,-0.09765625,-0.107421875
126,0.498046875,0.380859375,-0.1171875,-0.15625
127,0.46875,0.439453125,-0.09765625,-0.126953125
128,0.439453125,0.48828125,-0.068359375,-0.1171875
129,0.458984375,0.478515625,-0.087890625,-0.05859375
130,0.48828125,0.4296875,-0.0390625,-0.126953125
131,0.419921875,0.419921875,-0.2734375,-0.087890625
132,0.4296875,0.33203125,0,0.029296875
133,0.4296875,0.41015625,-0.087890625,-0.166015625
134,0.478515625,0.380859375,-0.09765625,-0.15625
135,0.419921875,0.302734375,-0.01953125,-0.1171875
136,0.5078125,0.4296875,-0.107421875,-0.146484375
137,0.48828125,0.390625,-0.05859375,-0.1953125
138,0.56640625,0.439453125,-0.087890625,-0.25390625
139,0.498046875,0.419921875,-0.078125,-0.126953125
140,0.615234375,0.44921875,0.126953125,-0.13671875
141,0.478515625,0.498046875,-0.068359375,-0.3125
142,0.478515625,0.439453125,-0.087890625,-0.09765625
143,0.595703125,0.46875,0.087890625,-0.126953125
144,0.4296875,0.46875,-0.087890625,-0.1171875
145,0.498046875,0.361328125,-0.107421875,-0.078125
146,0.361328125,0.458984375,-0.15625,-0.126953125
147,0.478515625,0.52734375,-0.0390625,-0.068359375
148,0.439453125,0.458984375,-0.146484375,-0.09765625
149,0.302734375,0.5078125,-0.126953125,-0.068359375
