[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,0.986,3.454,0.974,4.703,-0.003,11.164,-0.055,2.454,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.05859375,0.05859375,0,-0.126953125
2,0.09765625,0.107421875,-0.087890625,0.009765625
3,0,0.0390625,0.0390625,0.09765625
4,0.09765625,0.107421875,-0.029296875,-0.029296875
5,0.17578125,0.048828125,-0.029296875,-0.05859375
6,0.087890625,-0.01953125,0.0390625,0.09765625
7,0.087890625,0.107421875,-0.009765625,-0.01953125
8,0.185546875,0.048828125,0.078125,-0.05859375
9,0.048828125,-0.048828125,-0.009765625,-0.01953125
10,0.205078125,0.1171875,-0.05859375,0.01953125
11,0.205078125,0.15625,0.048828125,0
12,0.078125,0.224609375,-0.01953125,-0.107421875
13,0.087890625,0.126953125,-0.029296875,-0.087890625
14,0,0.107421875,0,-0.048828125
15,0.009765625,0.224609375,-0.0390625,-0.09765625
16,0.09765625,0.068359375,-0.0390625,-0.068359375
17,-0.009765625,0.25390625,0,-0.09765625
18,0.09765625,0.25390625,-0.048828125,-0.009765625
19,0.068359375,0.146484375,0.01953125,0.009765625
20,0.185546875,0.234375,-0.009765625,-0.078125
21,0.048828125,0,0.009765625,-0.0390625
22,0.068359375,0.048828125,0.029296875,-0.068359375
23,0.068359375,0.234375,-0.048828125,-0.0390625
24,0.17578125,0.01953125,-0.01953125,0.009765625
25,0.13671875,0.048828125,0.01953125,-0.078125
26,0.09765625,0.068359375,0.048828125,-0.05859375
27,0.107421875,0.107421875,0.078125,-0.0390625
28,0.107421875,0.048828125,-0.05859375,-0.068359375
29,0.13671875,0.078125,0.0390625,0.0390625
30,0.087890625,0.048828125,0.009765625,-0.009765625
31,0.146484375,0.107421875,0,-0.09765625
32,0.029296875,0.234375,-0.009765625,0.05859375
33,0.068359375,0.087890625,-0.01953125,0.01953125
34,-0.3125,0.048828125,-0.05859375,-0.01953125
35,0.13671875,0.185546875,0,-0.048828125
36,0.05859375,0.087890625,-0.048828125,0
37,-0.087890625,0.09765625,-0.01953125,-0.0390625
38,0.048828125,0.166015625,0.048828125,-0.068359375
39,0.048828125,0.1171875,0.029296875,-0.13671875
40,0.234375,0.107421875,0,-0.068359375
41,0.01953125,-0.009765625,0.029296875,-0.09765625
42,0.09765625,0.087890625,0.09765625,-0.048828125
43,0.2734375,0.13671875,0.029296875,-0.009765625
44,0.029296875,0.05859375,0.01953125,-0.0390625
45,0.09765625,0.068359375,0.13671875,-0.029296875
46,0.1953125,0.01953125,0.087890625,-0.029296875
47,0.09765625,0.224609375,0.009765625,-0.029296875
48,0.087890625,0.048828125,-0.09765625,-0.029296875
49,0.009765625,0.078125,0.05859375,0.068359375
50,0.09765625,0.1171875,0.009765625,0.029296875
51,0.1171875,0.09765625,-0.15625,-0.0390625
52,0,0.283203125,-0.078125,0.0390625
53,0.078125,0.15625,-0.029296875,-0.029296875
54,-0.05859375,0.048828125,-0.087890625,-0.05859375
55,0.126953125,0.3515625,-0.05859375,-0.15625
56,0.107421875,0.05859375,0.01953125,0.009765625
57,-0.107421875,0.09765625,0.13671875,-0.048828125
58,0.107421875,0.400390625,0.01953125,-0.166015625
59,0.05859375,0.078125,0.068359375,-0.01953125
60,0.087890625,0.1171875,0.15625,-0.05859375
61,0.126953125,-0.0390625,0.048828125,-0.126953125
62,-0.009765625,0.09765625,0.029296875,-0.029296875
63,0.244140625,0.13671875,-0.17578125,-0.09765625
64,0.0390625,-0.048828125,0.05859375,0.029296875
65,0.126953125,0.068359375,-0.01953125,-0.068359375
66,0.224609375,0.087890625,-0.1171875,-0.05859375
67,0.05859375,0.13671875,0.029296875,0.029296875
68,0.087890625,0.0390625,0.029296875,-0.068359375
69,0.146484375,0.029296875,-0.166015625,0
70,0.009765625,0.15625,-0.048828125,-0.048828125
71,0.107421875,0.05859375,0,-0.078125
72,-0.048828125,0.107421875,0.1171875,-0.068359375
73,0.09765625,0.029296875,-0.029296875,-0.068359375
74,0.107421875,0.126953125,-0.05859375,0.009765625
75,0.0390625,0.0390625,0.029296875,-0.01953125
76,0.068359375,0.078125,-0.01953125,-0.05859375
77,0.078125,0.048828125,-0.107421875,-0.029296875
78,0,0.087890625,-0.068359375,-0.09765625
79,0.078125,0.09765625,-0.078125,-0.087890625
80,0.029296875,0.09765625,-0.09765625,-0.029296875
81,0.087890625,0.05859375,-0.05859375,-0.048828125
82,0.068359375,0.087890625,0.0390625,-0.0390625
83,0.15625,0.1171875,0.224609375,-0.078125
84,0.078125,0.09765625,-0.009765625,-0.078125
85,0.15625,0.107421875,0.009765625,-0.029296875
86,-0.087890625,0.068359375,0.185546875,-0.05859375
87,0.087890625,0,-0.009765625,-0.068359375
88,0.17578125,-0.01953125,0,-0.029296875
89,0.13671875,0.05859375,0.126953125,-0.13671875
90,0.087890625,-0.0390625,-0.009765625,0.068359375
91,0.13671875,0.087890625,-0.029296875,-0.078125
92,-0.048828125,0.09765625,-0.1171875,-0.048828125
93,0.087890625,0.087890625,0,0.05859375
94,0.01953125,0.029296875,0.009765625,0
95,0.087890625,0.126953125,-0.146484375,-0.029296875
96,0.068359375,0.15625,0,0.0390625
97,0.05859375,0.146484375,0.185546875,-0.068359375
98,0.1171875,0.09765625,0.1171875,-0.029296875
99,0.048828125,0.126953125,0,-0.17578125
100,0.01953125,0.146484375,0.1171875,-0.1171875
101,0.146484375,0.05859375,0.05859375,-0.0390625
102,0.146484375,0.009765625,0.009765625,-0.15625
103,0.01953125,0.09765625,-0.0390625,-0.0390625
104,0.087890625,0.05859375,0.09765625,0
105,0.05859375,0.0390625,0.048828125,0
106,-0.107421875,0.048828125,-0.078125,-0.068359375
107,0.009765625,0.0390625,-0.05859375,0.087890625
108,0.05859375,0.048828125,-0.078125,0.087890625
109,0.21484375,0.01953125,-0.078125,-0.029296875
110,0.029296875,-0.009765625,-0.068359375,0
111,0.17578125,0.13671875,-0.068359375,0.048828125
112,0.37109375,0.078125,0.068359375,-0.029296875
113,0,-0.0390625,-0.0390625,-0.087890625
114,0.048828125,0.146484375,-0.029296875,-0.01953125
115,-0.05859375,0.09765625,0.078125,-0.0390625
116,0.09765625,0.361328125,-0.009765625,-0.029296875
117,0.087890625,0.078125,0.05859375,-0.048828125
118,-0.13671875,0.15625,0,-0.087890625
119,0.126953125,0.48828125,0.009765625,-0.029296875
120,0.09765625,0.029296875,0.01953125,-0.048828125
121,0,0.13671875,-0.009765625,-0.078125
122,0.1171875,-0.13671875,-0.01953125,-0.15625
123,0.009765625,0.05859375,-0.0390625,-0.05859375
124,0.302734375,0.068359375,-0.029296875,-0.078125
125,0.05859375,-0.166015625,-0.087890625,-0.009765625
126,0.078125,0.05859375,-0.01953125,-0.068359375
127,0.322265625,0.05859375,-0.009765625,-0.0390625
128,0.01953125,-0.126953125,0.009765625,0
129,0.078125,0.068359375,-0.0390625,0.01953125
130,-0.009765625,0.048828125,-0.068359375,-0.009765625
131,0.087890625,0.263671875,0,0.05859375
132,0.107421875,0.078125,0,-0.009765625
133,-0.009765625,0.087890625,-0.048828125,-0.01953125
134,0.078125,0.234375,0.009765625,-0.087890625
135,-0.048828125,0.13671875,0.01953125,-0.029296875
136,-0.029296875,0.087890625,0,-0.009765625
137,0.05859375,0.01953125,-0.068359375,-0.126953125
138,0.068359375,0.126953125,-0.0390625,-0.05859375
139,0.13671875,0.068359375,-0.01953125,-0.107421875
140,0.107421875,0.048828125,-0.029296875,-0.048828125
141,0.029296875,0.078125,0.05859375,0.048828125
142,0.126953125,0.009765625,0.01953125,-0.01953125
143,0.13671875,0.048828125,0.0390625,-0.009765625
144,0.107421875,0.05859375,-0.029296875,-0.05859375
145,0.166015625,0.01953125,0.048828125,-0.068359375
146,-0.009765625,0.05859375,0.05859375,-0.009765625
147,0.107421875,0.078125,0.05859375,-0.048828125
148,0.09765625,-0.01953125,-0.01953125,-0.048828125
149,0.078125,0.09765625,0.05859375,0
150,0.185546875,0.13671875,0.078125,0.01953125
151,0,0.205078125,-0.048828125,-0.107421875
152,0.087890625,0.126953125,-0.029296875,-0.068359375
153,0.048828125,0.107421875,-0.185546875,-0.0390625
154,0.126953125,0.234375,-0.009765625,-0.029296875
155,0.078125,0.09765625,0.009765625,-0.13671875
156,0.048828125,0.1171875,-0.13671875,0
157,0,0,0,0.009765625
158,0.09765625,0.09765625,-0.048828125,-0.0390625
159,0.25390625,0.068359375,-0.13671875,-0.244140625
160,0.05859375,0,-0.048828125,-0.05859375
161,0.0390625,0.126953125,0.029296875,-0.078125
162,0.146484375,-0.087890625,0.13671875,-0.25390625
163,0.029296875,0,-0.0390625,-0.13671875
164,0.087890625,0.1171875,0.009765625,-0.048828125
165,-0.029296875,-0.078125,0.146484375,0.166015625
166,0.009765625,0.13671875,-0.087890625,-0.09765625
167,0.107421875,0.029296875,-0.05859375,-0.048828125
168,0.078125,0.068359375,-0.13671875,0.087890625
169,0.05859375,0.1171875,0,0.009765625
170,0.3125,0.029296875,-0.13671875,0
171,-0.0390625,0.09765625,-0.087890625,0.17578125
172,0.126953125,0.087890625,-0.009765625,0
173,0.3125,-0.009765625,0.126953125,-0.01953125
174,0.13671875,-0.078125,-0.1171875,-0.17578125
175,0.05859375,0.078125,-0.029296875,-0.068359375
176,0.2734375,0.09765625,0.126953125,-0.029296875
177,0.078125,0.126953125,0.0390625,-0.185546875
178,0.05859375,0.05859375,0.0390625,-0.087890625
179,0.009765625,0.068359375,0.205078125,-0.107421875
180,0.078125,0.13671875,0.0390625,0.048828125
181,0.087890625,0.0390625,0.048828125,-0.126953125
182,-0.13671875,0.01953125,-0.1953125,-0.0390625
183,0.048828125,0.09765625,-0.009765625,0.009765625
184,0.126953125,0.05859375,0.048828125,-0.029296875
185,0.263671875,0.0390625,-0.126953125,-0.029296875
186,0.048828125,-0.01953125,-0.048828125,0.0390625
187,0.107421875,0.068359375,-0.01953125,-0.078125
188,0.126953125,0.05859375,0.078125,-0.029296875
189,0.048828125,0.078125,-0.009765625,-0.029296875
190,0.068359375,0.009765625,0.048828125,-0.048828125
191,0.3125,0.087890625,0.009765625,-0.05859375
192,0.126953125,0.1953125,0.029296875,-0.078125
193,0.087890625,0.09765625,0.078125,0
194,-0.078125,0.05859375,0.078125,-0.048828125
195,0.078125,0.107421875,0.009765625,-0.0390625
