[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
2,0.981,2.331,0.946,2.809,0.006,2.444,-0.067,11.089,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.37109375,0.322265625,0.009765625,0.107421875
2,0.419921875,0.380859375,0.01953125,0
3,0.56640625,0.458984375,0.263671875,0.0390625
4,0.3515625,0.322265625,-0.009765625,-0.009765625
5,0.419921875,0.458984375,-0.01953125,-0.009765625
6,0.517578125,0.556640625,-0.068359375,-0.029296875
7,0.3515625,0.234375,0.01953125,-0.05859375
8,0.2734375,0.458984375,0.01953125,0.01953125
9,0.322265625,0.48828125,-0.361328125,0.068359375
10,0.37109375,0.595703125,-0.01953125,0.205078125
11,0.21484375,0.44921875,0.048828125,0.048828125
12,0.361328125,0.46875,0.15625,0.1171875
13,0.37109375,0.5859375,0.01953125,-0.283203125
14,0.52734375,0.458984375,0.009765625,0.0390625
15,0.322265625,0.400390625,0.13671875,0.048828125
16,0.361328125,0.390625,0,-0.33203125
17,0.52734375,0.4296875,0.1171875,0.078125
18,0.380859375,0.41015625,0.078125,0.01953125
19,0.44921875,0.390625,-0.01953125,0.185546875
20,0.517578125,0.44921875,0.068359375,0.09765625
21,0.419921875,0.478515625,-0.029296875,0.068359375
22,0.390625,0.390625,0,0.107421875
23,0.29296875,0.498046875,0.01953125,0.009765625
24,0.4296875,0.478515625,0.029296875,0.05859375
25,0.400390625,0.478515625,-0.0390625,0.166015625
26,0.263671875,0.52734375,0,-0.009765625
27,0.41015625,0.556640625,0.009765625,0.01953125
28,0.361328125,0.4296875,0.078125,0.029296875
29,0.52734375,0.419921875,0.048828125,0.029296875
30,0.4296875,0.4296875,0.009765625,0.048828125
31,0.361328125,0.46875,0,0.048828125
32,0.4296875,0.46875,0.029296875,0.078125
33,0.390625,0.37109375,0.029296875,0.126953125
34,0.419921875,0.44921875,0.0390625,0.009765625
35,0.46875,0.517578125,-0.048828125,0.0390625
36,0.390625,0.44921875,0.029296875,0.107421875
37,0.37109375,0.44921875,0.068359375,0.01953125
38,0.44921875,0.5078125,-0.01953125,0.05859375
39,0.37109375,0.4296875,0,0.009765625
40,0.439453125,0.380859375,-0.0390625,-0.048828125
41,0.41015625,0.44921875,0.0390625,0.0390625
42,0.37109375,0.4296875,0.009765625,0.01953125
43,0.41015625,0.458984375,0.01953125,0.009765625
44,0.419921875,0.517578125,0.078125,0.087890625
45,0.3125,0.48828125,0.0390625,0.029296875
46,0.478515625,0.46875,0.087890625,0.0390625
47,0.37109375,0.41015625,0.0390625,0.009765625
48,0.390625,0.48828125,0.0390625,0.1171875
49,0.380859375,0.44921875,0.029296875,0.205078125
50,0.390625,0.56640625,0.05859375,0.078125
51,0.439453125,0.478515625,-0.009765625,0.048828125
52,0.244140625,0.419921875,0.009765625,0.224609375
53,0.44921875,0.615234375,-0.009765625,-0.361328125
54,0.37109375,0.458984375,-0.087890625,0.0390625
55,0.3125,0.458984375,0.01953125,0.205078125
56,0.37109375,0.322265625,0,-0.33203125
57,0.41015625,0.458984375,0.1171875,0.029296875
58,0.5078125,0.419921875,0.009765625,-0.1171875
59,0.478515625,0.29296875,0.0390625,0.05859375
60,0.439453125,0.4296875,0.205078125,0.0390625
61,0.56640625,0.44921875,0.009765625,-0.146484375
62,0.44921875,0.341796875,-0.0390625,0.087890625
63,0.3125,0.419921875,0.087890625,0
64,0.37109375,0.341796875,0.13671875,0.126953125
65,0.46875,0.478515625,0.0390625,0.05859375
66,0.302734375,0.5078125,-0.009765625,0.078125
67,0.498046875,0.41015625,-0.15625,0.21484375
68,0.341796875,0.439453125,0.078125,0.13671875
69,0.46875,0.419921875,-0.068359375,0.078125
70,0.41015625,0.419921875,-0.224609375,0.17578125
71,0.380859375,0.5078125,0.01953125,0.244140625
72,0.41015625,0.478515625,0.09765625,0.0390625
73,0.361328125,0.400390625,-0.185546875,-0.009765625
74,0.439453125,0.48828125,0,-0.087890625
75,0.46875,0.41015625,0.029296875,0.048828125
76,0.37109375,0.458984375,0.126953125,0.048828125
77,0.400390625,0.4296875,-0.029296875,-0.048828125
78,0.4296875,0.4296875,0.05859375,0.0390625
79,0.458984375,0.44921875,0.078125,0.029296875
80,0.498046875,0.48828125,-0.048828125,-0.05859375
81,0.37109375,0.4296875,0.048828125,0.05859375
82,0.4296875,0.478515625,-0.087890625,0.029296875
83,0.400390625,0.478515625,-0.009765625,0.087890625
84,0.390625,0.44921875,-0.029296875,-0.029296875
85,0.439453125,0.48828125,-0.1953125,0.078125
86,0.41015625,0.52734375,-0.029296875,0.1171875
87,0.361328125,0.46875,-0.068359375,0.009765625
88,0.400390625,0.537109375,-0.15625,0.05859375
89,0.390625,0.4296875,0.048828125,0.0390625
90,0.439453125,0.458984375,0.078125,0.009765625
91,0.419921875,0.44921875,0.146484375,0.068359375
92,0.361328125,0.41015625,0.009765625,0.009765625
93,0.4296875,0.4296875,-0.068359375,0.078125
94,0.41015625,0.458984375,0.15625,0.068359375
95,0.46875,0.556640625,0,0.0390625
96,0.4296875,0.419921875,0,0.05859375
97,0.400390625,0.439453125,0.0390625,0.048828125
98,0.361328125,0.556640625,0.01953125,0.0390625
99,0.41015625,0.478515625,0,0.01953125
100,0.400390625,0.498046875,0,0.048828125
101,0.302734375,0.41015625,-0.01953125,0.0390625
102,0.419921875,0.46875,0.107421875,0.087890625
103,0.44921875,0.44921875,0.09765625,0.009765625
104,0.478515625,0.439453125,0.048828125,0.09765625
105,0.41015625,0.46875,0.068359375,0.0390625
106,0.3515625,0.546875,-0.107421875,0.029296875
107,0.419921875,0.458984375,-0.05859375,0.263671875
108,0.341796875,0.478515625,0.048828125,0.048828125
109,0.390625,0.478515625,-0.029296875,0.05859375
110,0.576171875,0.48828125,0,0.1171875
111,0.4296875,0.625,0,0.048828125
112,0.390625,0.44921875,-0.05859375,0.048828125
113,0.224609375,0.46875,0.029296875,0.009765625
114,0.44921875,0.693359375,-0.029296875,0.068359375
115,0.41015625,0.4296875,-0.068359375,0.078125
116,0.17578125,0.302734375,-0.009765625,0.01953125
117,0.44921875,0.60546875,0.01953125,0.05859375
118,0.41015625,0.419921875,-0.009765625,0.087890625
119,0.546875,0.41015625,0.126953125,0.05859375
120,0.439453125,0.146484375,0.01953125,0.146484375
121,0.439453125,0.5078125,0.107421875,0.009765625
122,0.556640625,0.37109375,0.029296875,0.068359375
123,0.4296875,0.29296875,-0.09765625,0.126953125
124,0.361328125,0.517578125,0.09765625,0.01953125
125,0.625,0.52734375,-0.146484375,0
126,0.361328125,0.625,0.029296875,0.068359375
127,0.322265625,0.517578125,-0.1171875,0.029296875
128,0.322265625,0.52734375,-0.126953125,0.068359375
129,0.380859375,0.64453125,0.048828125,0.21484375
130,0.322265625,0.439453125,-0.048828125,0.048828125
131,0.400390625,0.390625,0.205078125,0.146484375
132,0.419921875,0.556640625,0.009765625,0.185546875
133,0.517578125,0.458984375,-0.1171875,0.048828125
134,0.400390625,0.361328125,0.17578125,0
135,0.390625,0.41015625,-0.0390625,0.17578125
136,0.52734375,0.4296875,0.087890625,0.0390625
137,0.41015625,0.33203125,-0.048828125,0.068359375
138,0.380859375,0.537109375,-0.009765625,0.048828125
139,0.283203125,0.44921875,0.05859375,0.068359375
140,0.419921875,0.537109375,0.029296875,0.1171875
141,0.400390625,0.390625,0.029296875,0.01953125
142,0.302734375,0.419921875,0.068359375,0.048828125
143,0.400390625,0.498046875,-0.05859375,0.107421875
144,0.41015625,0.46875,0.009765625,0.146484375
145,0.283203125,0.498046875,0.068359375,0.107421875
146,0.439453125,0.439453125,-0.048828125,0.009765625
147,0.380859375,0.341796875,-0.009765625,0.17578125
148,0.44921875,0.576171875,-0.078125,0.068359375
149,0.400390625,0.419921875,-0.01953125,0.068359375
150,0.419921875,0.439453125,0.078125,0.0390625
151,0.44921875,0.478515625,0.029296875,0.068359375
152,0.458984375,0.41015625,-0.068359375,0.068359375
153,0.400390625,0.439453125,0.029296875,-0.009765625
154,0.37109375,0.41015625,-0.0390625,0.048828125
155,0.41015625,0.44921875,-0.107421875,0.107421875
156,0.419921875,0.4296875,0.01953125,-0.01953125
157,0.41015625,0.48828125,0.009765625,0.048828125
158,0.41015625,0.400390625,-0.126953125,0.029296875
159,0.458984375,0.498046875,-0.05859375,0.107421875
160,0.41015625,0.09765625,0.009765625,0.09765625
161,0.361328125,0.419921875,0.244140625,0.0390625
162,0.4296875,0.498046875,0.0390625,0.078125
163,0.400390625,0.244140625,0.01953125,0.029296875
164,0.390625,0.458984375,0.263671875,0.05859375
165,0.390625,0.390625,0.068359375,0.107421875
166,0.37109375,0.517578125,0.068359375,0.068359375
167,0.458984375,0.48828125,-0.068359375,0
168,0.44921875,0.458984375,0.05859375,0.166015625
169,0.458984375,0.419921875,0.01953125,0.517578125
170,0.44921875,0.46875,-0.107421875,0.0390625
171,0.595703125,0.458984375,0.0390625,0.21484375
172,0.380859375,0.37109375,0.0390625,0.537109375
173,0.634765625,0.48828125,-0.05859375,0.09765625
174,0.33203125,0.48828125,0,-0.13671875
175,0.4296875,0.52734375,0.01953125,0.498046875
176,0.44921875,0.419921875,0.1171875,0.048828125
177,0.341796875,0.56640625,-0.0390625,-0.087890625
178,0.341796875,0.498046875,0.048828125,-0.166015625
179,0.33203125,0.419921875,0.126953125,0.048828125
180,0.37109375,0.322265625,0,-0.05859375
181,0.439453125,0.37109375,0.107421875,0.05859375
182,0.390625,0.498046875,-0.107421875,0.0390625
183,0.478515625,0.341796875,0.009765625,0.078125
184,0.41015625,0.33203125,0.01953125,0.1953125
