[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,0.174,2.564,0.108,2.836,0.000,4.268,0.023,2.713,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.01953125,-0.068359375,-0.048828125,0.078125
2,-0.078125,-0.185546875,-0.048828125,-0.1171875
3,-0.0390625,-0.01953125,-0.087890625,-0.068359375
4,0.029296875,-0.1171875,-0.009765625,0.087890625
5,-0.087890625,0.029296875,-0.05859375,-0.078125
6,-0.029296875,-0.087890625,-0.17578125,-0.146484375
7,-0.1171875,-0.05859375,-0.0390625,0.087890625
8,-0.107421875,0.029296875,0.068359375,-0.087890625
9,-0.09765625,-0.126953125,0,-0.126953125
10,-0.1953125,-0.0390625,-0.029296875,-0.146484375
11,0.009765625,-0.009765625,-0.05859375,-0.05859375
12,-0.009765625,-0.166015625,-0.01953125,-0.078125
13,-0.009765625,-0.185546875,-0.0390625,-0.126953125
14,-0.009765625,-0.205078125,-0.029296875,-0.048828125
15,-0.068359375,-0.126953125,-0.01953125,-0.029296875
16,0,-0.0390625,-0.029296875,-0.087890625
17,-0.107421875,-0.126953125,0,-0.048828125
18,-0.146484375,-0.15625,0.166015625,0.05859375
19,-0.078125,-0.078125,-0.009765625,-0.0390625
20,-0.048828125,-0.09765625,-0.01953125,-0.09765625
21,-0.087890625,-0.078125,-0.078125,-0.244140625
22,-0.107421875,-0.029296875,-0.078125,-0.048828125
23,-0.09765625,-0.068359375,-0.068359375,-0.087890625
24,-0.146484375,-0.068359375,-0.01953125,-0.224609375
25,-0.126953125,-0.13671875,-0.078125,-0.0390625
26,-0.078125,-0.107421875,-0.0390625,-0.087890625
27,-0.048828125,-0.0390625,-0.0390625,-0.185546875
28,0.205078125,-0.09765625,0.009765625,-0.068359375
29,-0.1171875,-0.17578125,-0.25390625,-0.087890625
30,-0.087890625,-0.078125,-0.068359375,0.107421875
31,0.107421875,-0.107421875,-0.009765625,-0.0390625
32,-0.048828125,-0.126953125,-0.29296875,-0.078125
33,-0.1171875,-0.048828125,-0.01953125,0.01953125
34,0.05859375,-0.029296875,-0.009765625,-0.05859375
35,-0.09765625,0.048828125,-0.234375,-0.009765625
36,-0.087890625,-0.1171875,-0.078125,-0.146484375
37,-0.234375,-0.048828125,-0.068359375,-0.126953125
38,-0.107421875,-0.01953125,0.1171875,0.0390625
39,-0.126953125,0.15625,-0.009765625,-0.1953125
40,-0.263671875,-0.048828125,0,-0.048828125
41,-0.05859375,-0.0390625,0.087890625,-0.078125
42,-0.068359375,0.400390625,-0.009765625,-0.205078125
43,-0.009765625,-0.09765625,0.126953125,-0.15625
44,-0.068359375,-0.166015625,-0.09765625,-0.15625
45,-0.09765625,-0.09765625,-0.048828125,0.029296875
46,0,-0.1171875,0.3125,0.009765625
47,-0.1953125,-0.21484375,-0.29296875,-0.107421875
48,-0.0390625,-0.009765625,0,-0.009765625
49,0.078125,-0.068359375,0.078125,-0.078125
50,-0.205078125,-0.009765625,-0.13671875,-0.107421875
51,-0.107421875,-0.01953125,0,-0.087890625
52,-0.185546875,-0.1171875,-0.087890625,-0.078125
53,0.029296875,-0.068359375,-0.01953125,-0.126953125
54,-0.078125,-0.126953125,-0.048828125,-0.09765625
55,-0.166015625,-0.107421875,0.0390625,-0.1171875
56,0.048828125,0.01953125,0,-0.107421875
57,-0.107421875,-0.224609375,-0.0390625,-0.048828125
58,-0.09765625,-0.078125,-0.01953125,-0.029296875
59,0.13671875,-0.068359375,-0.0390625,-0.1171875
60,-0.078125,-0.048828125,-0.0390625,-0.1171875
61,0.0390625,-0.078125,0.009765625,-0.068359375
62,-0.0390625,-0.146484375,-0.107421875,-0.107421875
63,-0.126953125,-0.1171875,-0.029296875,-0.13671875
64,-0.0390625,-0.087890625,-0.1171875,-0.09765625
65,0,-0.1171875,-0.048828125,-0.1171875
66,-0.087890625,-0.0390625,0,-0.1171875
67,-0.1171875,-0.087890625,-0.146484375,0.01953125
68,-0.17578125,-0.13671875,-0.029296875,-0.107421875
