[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,1.119,2.088,0.957,2.397,-0.013,2.806,0.014,2.606,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.068359375,0.068359375,0.126953125,-0.01953125
2,0.068359375,0.078125,-0.068359375,-0.078125
3,0.244140625,0,0.01953125,-0.0390625
4,0.126953125,-0.048828125,0.01953125,0.01953125
5,0.146484375,0.029296875,-0.078125,-0.01953125
6,0.1953125,0.009765625,-0.146484375,0.01953125
7,0.068359375,0.205078125,-0.029296875,-0.01953125
8,0.166015625,0,-0.078125,-0.13671875
9,0.146484375,0.09765625,-0.05859375,0.009765625
10,0.13671875,0.126953125,0.009765625,0
11,0.087890625,0.01953125,-0.09765625,-0.166015625
12,0.087890625,0.0390625,-0.009765625,0.029296875
13,0.107421875,-0.09765625,-0.107421875,-0.029296875
14,0.087890625,0.0390625,-0.0390625,-0.01953125
15,0.166015625,0.087890625,-0.068359375,-0.009765625
16,0.087890625,-0.107421875,-0.048828125,-0.0390625
17,0.09765625,0.01953125,-0.029296875,0.029296875
18,0.1171875,0.01953125,0.01953125,-0.029296875
19,0.107421875,-0.13671875,-0.048828125,0.009765625
20,0.068359375,0.048828125,-0.09765625,-0.05859375
21,0.146484375,0.0390625,-0.01953125,0.01953125
22,0.05859375,0.0390625,-0.224609375,-0.029296875
23,0.17578125,0.05859375,0.01953125,0.05859375
24,0.1171875,0.029296875,0.0390625,-0.009765625
25,0.15625,0.068359375,-0.21484375,0
26,0.09765625,0.0390625,-0.107421875,0.0390625
27,0.13671875,0.05859375,-0.078125,0
28,0.13671875,0.1953125,-0.185546875,-0.009765625
29,0.146484375,0.087890625,-0.09765625,-0.029296875
30,-0.009765625,0.087890625,-0.029296875,-0.048828125
31,-0.078125,0.05859375,0.009765625,0.01953125
32,0.107421875,0.078125,-0.029296875,-0.0390625
33,0.01953125,0.0390625,-0.1171875,-0.01953125
34,0.15625,0.068359375,0.09765625,-0.01953125
35,0.13671875,0.1171875,-0.068359375,-0.009765625
36,0.13671875,0.0390625,-0.068359375,0
