[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
2,0.951,2.284,0.946,2.913,0.008,2.376,-0.128,2.023,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.3515625,0.341796875,0.048828125,0.01953125
2,0.390625,0.263671875,0.01953125,-0.15625
3,0.29296875,0.224609375,-0.087890625,-0.1171875
4,0.361328125,0.33203125,0.0390625,0.068359375
5,0.37109375,0.263671875,0.0390625,-0.1953125
6,0.302734375,0.29296875,-0.17578125,-0.1171875
7,0.322265625,0.302734375,0.048828125,-0.234375
8,0.322265625,0.2734375,0.048828125,-0.107421875
9,0.33203125,0.33203125,0.15625,-0.1171875
10,0.380859375,0.302734375,0,-0.33203125
11,0.37109375,0.2734375,0.087890625,-0.078125
12,0.3515625,0.33203125,0.1953125,-0.087890625
13,0.2734375,0.37109375,0.048828125,-0.25390625
14,0.33203125,0.341796875,0.087890625,-0.0390625
15,0.390625,0.302734375,-0.078125,-0.13671875
16,0.244140625,0.361328125,0.029296875,0.01953125
17,0.341796875,0.322265625,0.01953125,-0.107421875
18,0.263671875,0.3515625,-0.048828125,-0.126953125
19,0.283203125,0.302734375,0.05859375,0.009765625
20,0.380859375,0.17578125,0.05859375,-0.078125
21,0.224609375,0.3515625,-0.05859375,-0.048828125
22,0.546875,0.2734375,0.0390625,-0.166015625
23,0.37109375,0.107421875,0,-0.09765625
24,0.205078125,0.244140625,0.048828125,-0.078125
25,0.60546875,0.302734375,0.0390625,-0.166015625
26,0.37109375,0.09765625,-0.01953125,-0.146484375
27,0.48828125,0.244140625,0.068359375,-0.224609375
28,0.146484375,0.37109375,0.048828125,-0.1171875
29,0.37109375,0.44921875,0,-0.1171875
30,0.400390625,0.263671875,0.068359375,-0.2734375
31,0.15625,0.3125,0,-0.13671875
32,0.3125,0.56640625,0,-0.087890625
33,0.234375,0.33203125,0.029296875,-0.33203125
34,0.166015625,0.419921875,0,-0.078125
35,0.33203125,0.078125,-0.068359375,-0.1171875
36,0.1953125,0.25390625,0.01953125,0.01953125
37,0.517578125,0.419921875,0.009765625,-0.0390625
38,0.4296875,0.068359375,-0.078125,-0.0390625
39,0.283203125,0.302734375,-0.029296875,-0.009765625
40,0.537109375,0.146484375,-0.009765625,-0.068359375
41,0.341796875,0.078125,-0.05859375,-0.087890625
42,0.46875,0.29296875,0.01953125,-0.15625
43,0.21484375,0.1953125,-0.009765625,-0.087890625
44,0.322265625,0.439453125,0.107421875,-0.078125
45,0.556640625,0.283203125,0.01953125,-0.244140625
46,0.25390625,0.126953125,0,-0.107421875
47,0.37109375,0.41015625,0.13671875,-0.13671875
48,0.283203125,0.302734375,0.01953125,-0.205078125
49,0.224609375,0.439453125,0.0390625,-0.0390625
50,0.3515625,0.25390625,-0.048828125,-0.126953125
51,0.29296875,0.205078125,-0.01953125,-0.078125
52,0.361328125,0.400390625,0.009765625,-0.17578125
53,0.380859375,0.29296875,-0.009765625,-0.166015625
54,0.3125,0.283203125,0.107421875,-0.0390625
55,0.419921875,0.21484375,0.0390625,-0.13671875
56,0.341796875,0.3125,-0.0390625,-0.087890625
57,0.400390625,0.2734375,0.048828125,-0.09765625
58,0.400390625,0.283203125,0.068359375,-0.146484375
59,0.361328125,0.341796875,0.068359375,0
60,0.439453125,0.283203125,0.009765625,-0.107421875
61,0.390625,0.3125,0.05859375,-0.048828125
62,0.37109375,0.283203125,0.09765625,-0.048828125
63,0.361328125,0.283203125,0.048828125,-0.15625
64,0.361328125,0.322265625,0.048828125,0.01953125
65,0.4296875,0.283203125,0.05859375,-0.078125
66,0.390625,0.3125,0.029296875,-0.126953125
67,0.37109375,0.302734375,-0.068359375,-0.107421875
68,0.3125,0.322265625,0,-0.107421875
69,0.390625,0.234375,0.01953125,-0.05859375
70,0.341796875,0.283203125,0.05859375,-0.1171875
71,0.380859375,0.283203125,0.087890625,-0.146484375
72,0.302734375,0.283203125,0.068359375,-0.078125
73,0.4296875,0.3125,0.1171875,-0.146484375
74,0.4296875,0.29296875,0.048828125,-0.126953125
75,0.380859375,0.205078125,0.029296875,-0.107421875
