[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,1.160,2.440,1.032,3.296,-0.068,2.635,-0.104,2.548,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.087890625,0.087890625,-0.01953125,0.01953125
2,0.1171875,0.078125,0,-0.078125
3,0.1171875,0.09765625,0.068359375,-0.048828125
4,0.087890625,0.05859375,-0.01953125,-0.107421875
5,0.13671875,0.09765625,0.029296875,-0.078125
6,0.146484375,0.087890625,0.126953125,-0.13671875
7,0.078125,0.078125,-0.009765625,-0.15625
8,0.126953125,0.078125,-0.009765625,-0.078125
9,0.146484375,0.126953125,0.087890625,-0.078125
10,0.087890625,0.205078125,0.009765625,-0.0390625
11,0.126953125,0.087890625,0,-0.087890625
12,0.146484375,0.087890625,-0.146484375,-0.0390625
13,0.107421875,0.107421875,0.029296875,-0.01953125
14,0.087890625,0.01953125,0,-0.1171875
15,0.09765625,0.078125,-0.068359375,-0.05859375
16,0.13671875,0.09765625,0.078125,-0.01953125
17,0.1171875,0.068359375,0.029296875,-0.087890625
18,0.13671875,0.078125,0.048828125,-0.029296875
19,0.068359375,0.087890625,0.13671875,-0.107421875
20,0.107421875,0.166015625,-0.009765625,0.0390625
21,0.13671875,0.146484375,-0.009765625,-0.05859375
22,0.0390625,0.048828125,-0.009765625,-0.05859375
23,0.107421875,0.13671875,-0.009765625,-0.068359375
24,0.09765625,0.146484375,0.009765625,-0.068359375
25,0.146484375,0.078125,-0.13671875,-0.09765625
26,0.15625,0.09765625,-0.0390625,-0.09765625
27,0.09765625,0.087890625,-0.068359375,-0.048828125
28,0.087890625,0.126953125,0.087890625,-0.078125
29,0.087890625,0.048828125,-0.01953125,-0.17578125
30,0.078125,0.05859375,-0.01953125,-0.1171875
31,0.087890625,0.1171875,0.1171875,-0.107421875
32,-0.009765625,0.05859375,0,-0.13671875
33,0.1171875,0.078125,0.029296875,0.029296875
34,0.029296875,0.15625,0.029296875,-0.068359375
35,0.13671875,0.048828125,-0.009765625,-0.029296875
36,0.13671875,0.15625,-0.01953125,-0.09765625
37,0.078125,0.087890625,-0.029296875,-0.087890625
38,0.146484375,0.068359375,0,-0.0390625
39,0.087890625,0.17578125,-0.01953125,-0.126953125
40,0.15625,0.13671875,0,-0.0390625
41,0.1171875,-0.009765625,0,-0.0390625
42,0.078125,0.068359375,0,-0.048828125
43,0.146484375,0.107421875,0.224609375,-0.048828125
44,0.0390625,0.009765625,-0.0390625,-0.01953125
45,0.13671875,0.09765625,-0.029296875,-0.107421875
46,0.146484375,0.146484375,0.146484375,-0.068359375
47,0.09765625,0.205078125,-0.01953125,-0.09765625
48,0.087890625,0.05859375,0,-0.087890625
49,0.09765625,0.1171875,0.146484375,-0.107421875
50,0.1171875,0.21484375,-0.009765625,-0.166015625
51,0.107421875,0.09765625,0.029296875,-0.087890625
52,0.078125,0.126953125,-0.01953125,-0.078125
53,0.185546875,0.17578125,-0.009765625,-0.302734375
54,0.09765625,0.107421875,-0.029296875,-0.107421875
55,0.107421875,0.15625,-0.009765625,-0.068359375
56,0.205078125,0.146484375,-0.009765625,-0.15625
57,0.126953125,0.166015625,0,-0.0390625
58,0.068359375,0.05859375,-0.05859375,-0.078125
59,0.01953125,0.068359375,0.01953125,0.029296875
60,0.107421875,0.13671875,-0.068359375,-0.05859375
61,0.068359375,0.166015625,-0.029296875,-0.09765625
62,0.029296875,0.107421875,0,-0.05859375
63,0.107421875,0.146484375,0.009765625,-0.068359375
64,0.1171875,0.17578125,0,-0.107421875
65,0.107421875,0.09765625,0,-0.068359375
66,0.09765625,0.107421875,-0.01953125,-0.009765625
67,0.107421875,0.15625,0.009765625,-0.0390625
68,0.13671875,0.078125,0.01953125,-0.05859375
69,0.078125,0.185546875,-0.009765625,-0.048828125
70,0.1171875,0.15625,0.009765625,-0.1171875
71,0.146484375,0.15625,-0.0390625,-0.048828125
72,0.068359375,0.126953125,-0.01953125,-0.029296875
73,0.1171875,0.1171875,-0.0390625,-0.029296875
74,0.087890625,0.078125,-0.01953125,-0.029296875
75,0.09765625,0.1171875,-0.0390625,-0.09765625
76,0.146484375,0.126953125,0.009765625,-0.09765625
77,0.146484375,0.166015625,0.078125,-0.048828125
78,0.078125,0.126953125,-0.009765625,-0.1171875
79,0.1171875,0.05859375,-0.0390625,-0.078125
80,0.078125,0.146484375,0.1171875,-0.087890625
81,0.087890625,0.244140625,-0.029296875,-0.068359375
82,0.068359375,0.107421875,0.009765625,-0.107421875
83,0.087890625,0.146484375,-0.126953125,-0.1171875
84,0.17578125,0.224609375,0.0390625,0.05859375
85,0.1171875,0.146484375,0.009765625,-0.029296875
86,0.107421875,0.126953125,-0.107421875,-0.1171875
87,0.146484375,0.029296875,-0.0390625,0.029296875
88,0.05859375,0.15625,0.01953125,-0.05859375
89,0.419921875,0.1171875,-0.15625,-0.078125
90,0.21484375,0.048828125,-0.01953125,-0.15625
91,0.078125,0.126953125,0.01953125,-0.087890625
92,0.361328125,0.13671875,0.05859375,-0.078125
93,0.146484375,0.029296875,-0.009765625,-0.185546875
94,0.068359375,0.126953125,-0.009765625,-0.078125
95,0.0390625,0.05859375,0.107421875,-0.068359375
96,0.1171875,0.15625,-0.029296875,-0.146484375
97,0.087890625,0.107421875,0,-0.09765625
98,0.029296875,0.078125,-0.1171875,-0.009765625
99,-0.01953125,0.17578125,0,0.01953125
100,0.068359375,0.1171875,0.009765625,-0.0390625
101,0.09765625,0.09765625,-0.107421875,-0.068359375
102,-0.05859375,0.068359375,-0.01953125,-0.029296875
103,0.09765625,0.126953125,0,-0.09765625
104,0.17578125,0.107421875,-0.166015625,-0.13671875
105,0.205078125,0.078125,0,-0.17578125
106,0.1171875,-0.009765625,0.009765625,-0.029296875
107,0.185546875,0.146484375,0.01953125,-0.068359375
108,0.185546875,0.09765625,-0.01953125,-0.185546875
109,0.087890625,-0.05859375,0.01953125,-0.05859375
110,-0.009765625,0.0390625,0.05859375,-0.087890625
111,0.1953125,0.107421875,-0.009765625,-0.234375
112,0.13671875,0.205078125,-0.01953125,-0.078125
