[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,1.127,1.918,0.956,2.667,-0.038,3.628,-0.040,2.270,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.33203125,0.361328125,-0.0390625,-0.01953125
2,0.400390625,0.33203125,0,-0.009765625
3,0.234375,0.361328125,-0.224609375,0.029296875
4,0.283203125,0.439453125,-0.068359375,-0.029296875
5,0.29296875,0.400390625,-0.05859375,-0.009765625
6,0.302734375,0.439453125,-0.05859375,-0.087890625
7,0.2734375,0.4296875,-0.068359375,-0.0390625
8,0.25390625,0.400390625,-0.009765625,-0.009765625
9,0.25390625,0.380859375,0,-0.0390625
10,0.3125,0.5078125,-0.01953125,-0.244140625
11,0.29296875,0.400390625,-0.068359375,-0.009765625
12,0.29296875,0.390625,0.13671875,-0.029296875
13,0.302734375,0.439453125,-0.05859375,-0.205078125
14,0.3125,0.37109375,0.01953125,-0.01953125
15,0.41015625,0.380859375,0.078125,-0.107421875
16,0.29296875,0.2734375,-0.01953125,0.146484375
17,0.29296875,0.439453125,-0.048828125,-0.029296875
18,0.322265625,0.419921875,-0.09765625,-0.1171875
19,0.283203125,0.380859375,-0.009765625,0.234375
20,0.33203125,0.41015625,0.0390625,-0.029296875
21,0.478515625,0.44921875,-0.048828125,-0.01953125
22,0.283203125,0.478515625,-0.048828125,0.21484375
23,0.283203125,0.3515625,-0.048828125,-0.029296875
24,0.244140625,0.4296875,0.09765625,0.01953125
25,0.244140625,0.478515625,-0.01953125,-0.087890625
26,0.283203125,0.302734375,-0.078125,0.029296875
27,0.234375,0.361328125,0.09765625,0
28,0.244140625,0.546875,-0.048828125,-0.17578125
29,0.29296875,0.439453125,-0.01953125,0.048828125
30,0.322265625,0.400390625,0.126953125,-0.0390625
31,0.3515625,0.3125,0.01953125,0.048828125
32,0.302734375,0.419921875,-0.029296875,-0.029296875
33,0.33203125,0.41015625,0.078125,0.0390625
34,0.33203125,0.21484375,-0.029296875,0.068359375
35,0.283203125,0.41015625,-0.05859375,-0.0390625
36,0.224609375,0.3515625,-0.087890625,-0.05859375
37,0.302734375,0.419921875,-0.048828125,0.09765625
38,0.205078125,0.37109375,-0.009765625,-0.01953125
39,0.341796875,0.400390625,-0.185546875,-0.029296875
40,0.302734375,0.390625,-0.029296875,0.068359375
41,0.29296875,0.380859375,-0.0390625,-0.029296875
42,0.419921875,0.390625,-0.1953125,0.01953125
43,0.33203125,0.3125,-0.05859375,-0.126953125
44,0.37109375,0.380859375,-0.078125,-0.029296875
45,0.283203125,0.400390625,-0.09765625,0
46,0.25390625,0.498046875,-0.048828125,-0.029296875
47,0.341796875,0.400390625,0.029296875,-0.029296875
48,0.3125,0.400390625,0.078125,-0.0390625
49,0.322265625,0.517578125,-0.068359375,-0.048828125
50,0.244140625,0.4296875,-0.009765625,-0.029296875
51,0.341796875,0.322265625,0.029296875,-0.01953125
52,0.3515625,0.37109375,-0.087890625,-0.009765625
53,0.29296875,0.41015625,-0.048828125,-0.009765625
54,0.380859375,0.439453125,-0.05859375,-0.01953125
55,0.400390625,0.37109375,-0.009765625,0
56,0.25390625,0.41015625,-0.0390625,0.01953125
57,0.2734375,0.390625,-0.087890625,-0.009765625
58,0.29296875,0.400390625,-0.029296875,0.029296875
59,0.29296875,0.41015625,-0.029296875,0.01953125
60,0.224609375,0.400390625,-0.078125,-0.068359375
61,0.29296875,0.390625,-0.05859375,-0.009765625
62,0.302734375,0.41015625,-0.029296875,0
63,0.3125,0.400390625,-0.05859375,0.01953125
64,0.3125,0.361328125,-0.05859375,0.0390625
65,0.302734375,0.439453125,-0.087890625,0.009765625
66,0.2734375,0.4296875,0.05859375,0
67,0.244140625,0.44921875,-0.048828125,0.029296875
68,0.302734375,0.419921875,0.009765625,-0.009765625
69,0.283203125,0.390625,0,-0.009765625
70,0.302734375,0.419921875,-0.068359375,-0.05859375
71,0.263671875,0.390625,-0.0390625,0.087890625
72,0.29296875,0.4296875,0.01953125,0.009765625
73,0.3515625,0.4296875,-0.048828125,-0.107421875
74,0.2734375,0.41015625,-0.048828125,0.107421875
75,0.419921875,0.41015625,0.0390625,-0.009765625
76,0.29296875,0.390625,0.029296875,-0.13671875
77,0.224609375,0.29296875,-0.048828125,0.078125
78,0.21484375,0.380859375,-0.009765625,-0.048828125
79,0.1953125,0.37109375,-0.21484375,0.048828125
80,0.29296875,0.37109375,-0.09765625,0.05859375
81,0.322265625,0.498046875,-0.087890625,-0.05859375
82,0.283203125,0.41015625,-0.17578125,0.029296875
83,0.283203125,0.322265625,-0.0390625,0
84,0.25390625,0.419921875,-0.087890625,0
85,0.2734375,0.361328125,-0.166015625,-0.009765625
86,0.2734375,0.3515625,-0.029296875,-0.048828125
87,0.21484375,0.419921875,-0.078125,0
88,0.283203125,0.390625,0.17578125,-0.009765625
89,0.29296875,0.33203125,-0.029296875,-0.166015625
90,0.322265625,0.439453125,-0.068359375,0.009765625
91,0.21484375,0.419921875,0.15625,-0.01953125
92,0.283203125,0.5078125,0,-0.126953125
93,0.302734375,0.419921875,0.009765625,0.009765625
94,0.283203125,0.41015625,-0.234375,-0.05859375
95,0.33203125,0.458984375,-0.087890625,0.09765625
96,0.263671875,0.400390625,-0.0390625,0
97,0.01953125,0.419921875,-0.1953125,-0.068359375
98,0.29296875,0.5078125,0.009765625,0.048828125
99,0.25390625,0.41015625,-0.05859375,-0.0390625
100,0.517578125,0.37109375,-0.1953125,0.068359375
101,0.33203125,0.322265625,-0.009765625,-0.087890625
102,0.29296875,0.380859375,0.01953125,0.048828125
103,0.556640625,0.400390625,-0.01953125,-0.087890625
104,0.25390625,0.33203125,-0.0390625,-0.0390625
105,0.29296875,0.419921875,-0.078125,-0.068359375
106,0.458984375,0.33203125,0.029296875,-0.0390625
107,0.263671875,0.390625,-0.068359375,-0.087890625
108,0.263671875,0.400390625,0.09765625,-0.0390625
109,0.146484375,0.400390625,-0.029296875,0.01953125
110,0.2734375,0.478515625,-0.009765625,-0.068359375
111,0.29296875,0.439453125,0.048828125,-0.009765625
112,0.107421875,0.478515625,-0.048828125,-0.048828125
113,0.29296875,0.380859375,-0.0390625,-0.09765625
