[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,1.129,2.603,0.966,7.775,-0.002,2.558,0.027,2.559,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.029296875,0.234375,-0.17578125,-0.029296875
2,0.048828125,0.05859375,0.0390625,0.15625
3,-0.244140625,0.09765625,0,0.029296875
4,0.078125,0.25390625,-0.166015625,0
5,0,0.0390625,-0.05859375,0.17578125
6,0.25390625,0.107421875,-0.05859375,0
7,0.01953125,-0.0390625,-0.13671875,0.029296875
8,0.05859375,0.126953125,-0.029296875,-0.05859375
9,0.1953125,0.107421875,-0.0390625,0
10,0,-0.0390625,0.068359375,0.029296875
11,0.01953125,0.126953125,-0.1171875,-0.048828125
12,0.1953125,0.087890625,-0.05859375,-0.244140625
13,0.029296875,0.205078125,0.009765625,0.05859375
14,0.01953125,0.078125,-0.009765625,-0.068359375
15,-0.068359375,0.068359375,-0.029296875,-0.17578125
16,0.1171875,0.21484375,0.009765625,0.0390625
17,0.068359375,0.09765625,-0.029296875,0
18,-0.068359375,0.05859375,0.048828125,0.029296875
19,0.048828125,0.15625,0.048828125,0.029296875
20,0.087890625,0.107421875,0.15625,0.01953125
21,0.107421875,0.029296875,0.009765625,0.048828125
22,0.068359375,-0.21484375,0,0.029296875
23,0.078125,0.087890625,0.17578125,0.068359375
24,0.048828125,0.029296875,-0.068359375,-0.146484375
25,0.05859375,-0.205078125,-0.087890625,0
26,0.01953125,0.05859375,-0.15625,0.078125
27,0.107421875,0.107421875,-0.05859375,0.107421875
28,0.01953125,0.21484375,-0.05859375,0.078125
29,0.0390625,0.068359375,-0.1171875,0.078125
30,-0.107421875,0.13671875,-0.048828125,0.09765625
31,0.01953125,0.205078125,-0.13671875,0.05859375
32,0,0.0390625,-0.244140625,-0.0390625
33,-0.09765625,0.048828125,0,-0.048828125
34,0.087890625,0.205078125,-0.029296875,0.078125
35,0.087890625,0.05859375,0.25390625,-0.009765625
36,0.185546875,0.09765625,0,0
37,0.078125,-0.009765625,-0.068359375,0.029296875
38,0.05859375,0.078125,0.205078125,0.0390625
39,0.234375,0.126953125,0,-0.087890625
40,0.068359375,-0.05859375,0.048828125,0.048828125
41,0.0390625,0.068359375,-0.341796875,-0.009765625
42,0.224609375,0.029296875,-0.0390625,0.107421875
43,0.009765625,0.21484375,0,0.05859375
44,0.05859375,0.009765625,-0.2734375,0
45,-0.087890625,0.13671875,-0.05859375,0.13671875
46,-0.01953125,0.185546875,-0.068359375,0.01953125
47,-0.01953125,0.0390625,-0.380859375,0.01953125
48,-0.05859375,0.107421875,0.048828125,-0.05859375
49,0.09765625,0.15625,-0.087890625,0.01953125
50,0.05859375,0.185546875,0.107421875,0.078125
51,0.166015625,0.05859375,-0.107421875,-0.009765625
52,0.0390625,-0.05859375,-0.087890625,0
53,0.068359375,0.009765625,0.126953125,-0.009765625
54,0.185546875,0.078125,-0.0390625,-0.15625
55,0.048828125,0.029296875,-0.01953125,0.009765625
56,0.048828125,0.0390625,-0.01953125,-0.048828125
57,0.146484375,0.05859375,0,-0.029296875
58,0.087890625,0.0390625,-0.029296875,0.0390625
59,0.068359375,0.078125,-0.0390625,0
60,0.048828125,0.009765625,0.0390625,0.01953125
61,0.0390625,0.09765625,0.0390625,0
62,0.068359375,0.15625,0.01953125,0.068359375
63,0.0390625,0.05859375,-0.009765625,0.087890625
64,0.1171875,0.1171875,-0.029296875,0.01953125
65,0.087890625,0.126953125,-0.13671875,0.078125
66,0.087890625,0.068359375,-0.0390625,0.068359375
67,0.09765625,0.048828125,-0.029296875,0.029296875
68,0.09765625,0.009765625,-0.107421875,0.01953125
69,0.0390625,0.01953125,-0.0390625,0.068359375
70,0.1171875,0.09765625,-0.01953125,0
71,-0.01953125,-0.01953125,-0.01953125,0.01953125
