[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
2,0.922,1.752,0.879,2.496,0.001,12.371,-0.066,2.746,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.361328125,0.634765625,-0.0390625,-0.078125
2,0.41015625,0.76171875,-0.107421875,-0.068359375
3,0.498046875,0.7421875,-0.0390625,-0.01953125
4,0.419921875,0.64453125,-0.087890625,-0.068359375
5,0.4296875,0.732421875,-0.15625,-0.107421875
6,0.5078125,0.712890625,-0.087890625,-0.21484375
7,0.41015625,0.80078125,-0.078125,-0.029296875
8,0.390625,0.712890625,-0.068359375,-0.09765625
9,0.302734375,0.673828125,-0.048828125,-0.166015625
10,0.439453125,0.732421875,-0.107421875,-0.05859375
11,0.52734375,1.025390625,-0.09765625,-0.068359375
12,0.3515625,0.712890625,-0.087890625,0.0390625
13,0.478515625,0.703125,-0.107421875,-0.087890625
14,0.4296875,1.15234375,-0.087890625,-0.029296875
15,0.439453125,0.78125,-0.087890625,0.05859375
16,0.439453125,0.72265625,0,-0.05859375
17,0.44921875,0.5859375,-0.13671875,-0.068359375
18,0.478515625,0.771484375,-0.01953125,0.05859375
19,0.46875,0.703125,-0.048828125,-0.029296875
20,0.41015625,0.556640625,-0.0390625,-0.087890625
21,0.419921875,0.6640625,-0.078125,-0.166015625
22,0.498046875,0.712890625,-0.068359375,-0.087890625
23,0.46875,0.625,-0.029296875,-0.107421875
24,0.439453125,0.72265625,-0.1171875,-0.166015625
25,0.478515625,0.72265625,0.0390625,-0.107421875
26,0.4296875,0.859375,0.087890625,-0.05859375
27,0.498046875,0.732421875,-0.087890625,-0.078125
28,0.46875,0.72265625,-0.0390625,-0.087890625
29,0.458984375,0.83984375,-0.09765625,-0.087890625
30,0.419921875,0.76171875,-0.068359375,-0.05859375
31,0.390625,0.693359375,-0.0390625,-0.17578125
32,0.41015625,0.615234375,-0.126953125,-0.048828125
33,0.41015625,0.751953125,-0.126953125,-0.05859375
34,0.693359375,0.68359375,-0.05859375,-0.244140625
35,0.44921875,0.60546875,-0.068359375,-0.0390625
36,0.4296875,0.732421875,-0.068359375,-0.05859375
37,0.68359375,0.712890625,-0.0390625,-0.107421875
38,0.439453125,0.60546875,-0.05859375,-0.05859375
39,0.478515625,0.76171875,0,-0.0390625
40,0.21484375,0.72265625,-0.107421875,-0.0390625
41,0.380859375,0.83984375,-0.0390625,-0.068359375
42,0.44921875,0.791015625,-0.01953125,-0.0390625
43,0.05859375,0.72265625,-0.078125,-0.029296875
44,0.44921875,0.810546875,-0.029296875,-0.1171875
45,0.498046875,0.7421875,-0.234375,-0.05859375
46,0.166015625,0.703125,-0.107421875,0.029296875
47,0.33203125,0.6640625,-0.09765625,-0.126953125
48,0.556640625,0.771484375,-0.283203125,-0.09765625
49,0.634765625,0.68359375,-0.09765625,0.087890625
50,0.41015625,0.703125,-0.0390625,-0.107421875
51,0.478515625,0.72265625,-0.283203125,-0.087890625
52,0.595703125,0.673828125,-0.078125,-0.166015625
53,0.390625,0.615234375,-0.068359375,-0.09765625
54,0.419921875,0.72265625,0.1171875,-0.078125
55,0.283203125,0.732421875,-0.048828125,-0.146484375
56,0.419921875,0.87890625,-0.078125,-0.05859375
57,0.41015625,0.7421875,0.185546875,-0.048828125
58,0.234375,0.7421875,-0.009765625,-0.126953125
59,0.44921875,0.859375,-0.078125,-0.068359375
60,0.439453125,0.72265625,-0.341796875,-0.01953125
61,0.263671875,0.76171875,-0.09765625,0.029296875
62,0.419921875,0.5859375,-0.05859375,0.009765625
63,0.41015625,0.712890625,-0.263671875,-0.009765625
64,0.556640625,0.64453125,-0.05859375,0.048828125
65,0.419921875,0.556640625,-0.068359375,-0.107421875
66,0.439453125,0.72265625,-0.126953125,0
67,0.52734375,0.703125,-0.087890625,-0.146484375
68,0.517578125,0.654296875,-0.0390625,-0.048828125
69,0.380859375,0.78125,0.087890625,-0.17578125
