[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
18,1.588,2.626,1.501,3.253,0.099,2.384,0.054,3.355,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.8984375,0.87890625,-0.0390625,0.05859375
2,1.064453125,0.9375,0.078125,0.009765625
3,1.064453125,0.908203125,-0.01953125,-0.01953125
4,0.927734375,0.849609375,-0.01953125,0.009765625
5,0.95703125,0.947265625,0.009765625,0.0390625
6,1.0546875,0.9375,-0.048828125,0.009765625
7,1.30859375,0.87890625,-0.078125,0
8,0.947265625,0.80078125,0.009765625,0.009765625
9,1.044921875,0.78125,0.01953125,0.05859375
10,1.240234375,0.810546875,-0.01953125,-0.01953125
11,1.09375,0.78125,-0.048828125,-0.009765625
12,1.142578125,0.7421875,-0.009765625,-0.01953125
13,1.26953125,0.83984375,-0.009765625,0.01953125
14,1.171875,0.91796875,-0.048828125,0
15,1.11328125,0.751953125,-0.078125,0.029296875
16,0.9375,0.849609375,-0.05859375,0.048828125
17,1.142578125,0.91796875,-0.0390625,-0.01953125
18,1.025390625,0.849609375,-0.01953125,0.009765625
19,0.91796875,0.83984375,-0.01953125,0.01953125
20,1.07421875,0.908203125,0,0.029296875
21,1.07421875,0.91796875,0.0390625,-0.029296875
22,1.123046875,0.849609375,-0.048828125,-0.107421875
23,1.123046875,0.8203125,0.087890625,0.087890625
24,1.015625,0.888671875,0.01953125,-0.0390625
25,1.15234375,0.888671875,0.0390625,-0.068359375
26,1.015625,0.849609375,-0.01953125,-0.0390625
27,1.044921875,0.869140625,0.078125,-0.048828125
28,1.15234375,0.908203125,-0.05859375,-0.126953125
29,1.03515625,0.888671875,-0.009765625,0.0390625
30,1.044921875,0.830078125,-0.244140625,0.087890625
31,1.064453125,0.859375,-0.009765625,-0.13671875
32,1.0546875,0.869140625,-0.05859375,0.01953125
33,1.03515625,0.83984375,-0.263671875,0.0390625
34,1.083984375,0.91796875,-0.048828125,-0.205078125
35,1.09375,0.830078125,-0.05859375,0.0390625
36,1.07421875,0.810546875,-0.1953125,-0.0390625
37,1.0546875,0.927734375,0,0
38,1.09375,0.8984375,-0.01953125,0.0390625
39,1.0546875,0.83984375,0.283203125,-0.048828125
40,1.07421875,0.849609375,0.029296875,-0.048828125
41,1.044921875,0.859375,-0.087890625,0.01953125
42,1.07421875,0.83984375,0.2734375,-0.029296875
43,1.083984375,0.8203125,0.029296875,-0.05859375
44,1.015625,0.869140625,0.0390625,-0.01953125
45,1.083984375,0.80078125,-0.107421875,-0.01953125
46,1.083984375,0.87890625,0,0.107421875
47,1.083984375,0.869140625,0.048828125,0.009765625
48,1.083984375,0.869140625,-0.1953125,0.01953125
49,1.103515625,0.888671875,0.048828125,0.048828125
50,1.15234375,0.83984375,-0.05859375,-0.01953125
51,0.9765625,0.869140625,-0.1953125,0.05859375
52,1.083984375,0.80078125,0.0390625,-0.05859375
53,1.09375,0.849609375,-0.0390625,0
54,1.03515625,1.07421875,0.087890625,0.01953125
55,1.1328125,0.810546875,0.048828125,-0.029296875
56,1.044921875,0.771484375,-0.009765625,0.009765625
57,1.220703125,0.986328125,0.05859375,0
58,1.07421875,0.849609375,0.107421875,0.029296875
59,0.947265625,0.87890625,-0.0390625,0.029296875
60,1.30859375,0.83984375,0.009765625,0.01953125
61,0.99609375,0.80078125,0,-0.068359375
62,1.0546875,0.859375,-0.01953125,0
63,1.25,0.830078125,-0.009765625,-0.0390625
64,1.03515625,0.95703125,-0.0390625,-0.068359375
65,1.123046875,0.908203125,0.01953125,0
66,0.986328125,0.83984375,0.09765625,0
67,1.083984375,0.9765625,0.029296875,0.09765625
68,1.103515625,0.810546875,0.048828125,0.009765625
69,0.908203125,0.810546875,0.01953125,0.009765625
70,1.07421875,0.9375,-0.048828125,0.09765625
71,1.044921875,0.8984375,-0.009765625,-0.029296875
72,1.26953125,0.8203125,0.009765625,0.048828125
73,1.11328125,0.732421875,0.048828125,0.068359375
74,1.083984375,0.869140625,-0.09765625,0.048828125
75,1.2109375,0.80078125,0.048828125,0
76,1.005859375,0.7421875,0.048828125,0.01953125
77,1.103515625,0.810546875,-0.009765625,0.146484375
78,1.19140625,0.927734375,-0.009765625,0.029296875
79,1.0546875,0.9765625,0,-0.01953125
80,1.03515625,0.830078125,-0.01953125,0.185546875
81,0.986328125,0.888671875,-0.01953125,0.009765625
82,1.083984375,0.95703125,0.0390625,-0.029296875
83,1.0546875,0.83984375,-0.068359375,0.21484375
84,1.005859375,0.7421875,0.01953125,0
85,1.15234375,0.95703125,-0.068359375,-0.0390625
86,1.064453125,0.849609375,0,-0.0390625
87,1.09375,0.732421875,-0.01953125,-0.029296875
88,1.044921875,0.83984375,-0.078125,0
89,1.09375,0.8203125,-0.0390625,-0.1171875
90,1.044921875,0.810546875,0.068359375,0.01953125
91,1.083984375,0.810546875,-0.087890625,0.05859375
92,1.083984375,0.849609375,0.01953125,0.0390625
93,1.123046875,0.771484375,-0.01953125,0
94,1.064453125,0.830078125,-0.01953125,0.029296875
95,0.966796875,0.8203125,0.009765625,0.087890625
96,1.15234375,0.87890625,-0.078125,0.01953125
97,1.025390625,0.849609375,-0.068359375,-0.01953125
98,1.103515625,0.791015625,0.048828125,0.078125
99,1.11328125,0.859375,0.068359375,0.009765625
100,1.044921875,0.859375,0.09765625,-0.01953125
101,1.015625,0.849609375,0,-0.09765625
102,1.123046875,0.83984375,0.048828125,0.01953125
103,1.025390625,1.0546875,0.05859375,0.048828125
104,0.9765625,0.810546875,0.01953125,-0.107421875
105,1.0546875,0.830078125,0.009765625,0.009765625
106,1.03515625,0.986328125,0.2734375,-0.0390625
107,1.09375,0.849609375,0.01953125,0.09765625
108,1.03515625,0.849609375,-0.0390625,0.029296875
109,1.123046875,0.76171875,-0.048828125,-0.029296875
110,1.03515625,0.87890625,0,0.09765625
111,1.015625,0.83984375,-0.029296875,0.029296875
112,1.11328125,0.673828125,-0.15625,0.0390625
113,1.09375,0.849609375,-0.009765625,0.087890625
114,1.064453125,0.87890625,0.068359375,0
115,1.025390625,0.5859375,0.087890625,0.029296875
116,1.03515625,0.83984375,-0.009765625,0.009765625
117,0.91796875,0.908203125,-0.0390625,0.068359375
118,1.09375,1.044921875,0.078125,0.029296875
119,1.064453125,0.859375,-0.01953125,-0.0390625
120,0.91796875,0.888671875,0.029296875,-0.078125
121,1.07421875,1.07421875,0.029296875,-0.029296875
122,1.044921875,0.849609375,0.048828125,0
123,0.908203125,0.830078125,-0.05859375,0.048828125
124,1.083984375,0.732421875,0,0.01953125
125,1.03515625,0.947265625,-0.029296875,0.05859375
126,1.171875,0.869140625,0,0.048828125
127,0.99609375,0.712890625,-0.05859375,0.009765625
128,1.07421875,0.908203125,-0.0390625,0.01953125
129,1.181640625,0.83984375,0.009765625,0.029296875
130,1.015625,0.712890625,-0.048828125,-0.009765625
131,1.103515625,0.859375,0.009765625,0.05859375
132,0.927734375,0.83984375,-0.009765625,0.068359375
133,1.005859375,0.888671875,0,0
134,1.064453125,0.693359375,0.01953125,0.0390625
135,1.09375,0.830078125,0,0.029296875
136,1.19140625,0.8984375,-0.009765625,0
137,1.064453125,0.771484375,0.01953125,0.01953125
138,0.966796875,0.869140625,-0.05859375,0.048828125
139,1.171875,0.888671875,0.029296875,0.029296875
140,1.083984375,0.80078125,0.068359375,0.048828125
141,1.171875,0.9375,0.029296875,-0.13671875
142,1.005859375,0.859375,0.048828125,0.0390625
143,1.11328125,0.927734375,0.009765625,-0.09765625
144,1.083984375,0.888671875,0.009765625,-0.107421875
145,0.87890625,0.849609375,0.09765625,-0.068359375
146,1.03515625,0.91796875,0.0390625,0.01953125
147,1.083984375,0.810546875,-0.029296875,0.048828125
148,0.91796875,0.849609375,0,0.029296875
149,1.171875,0.859375,-0.166015625,-0.01953125
150,1.03515625,0.8203125,-0.009765625,0.2734375
151,1.142578125,0.869140625,-0.029296875,-0.01953125
152,1.07421875,0.849609375,-0.2734375,0.01953125
153,1.044921875,0.859375,-0.009765625,0.37109375
154,1.19140625,0.8203125,0.029296875,0.029296875
155,1.0546875,0.791015625,0.05859375,0.087890625
156,1.083984375,0.849609375,-0.0390625,-0.166015625
157,1.03515625,0.87890625,0,0
158,1.09375,0.771484375,0.166015625,0
159,1.0546875,0.87890625,0.029296875,-0.048828125
160,1.005859375,0.83984375,-0.048828125,0
161,1.083984375,0.810546875,0.1953125,-0.029296875
162,1.0546875,0.8203125,-0.048828125,-0.048828125
163,1.025390625,0.888671875,0.009765625,0.009765625
164,1.03515625,0.8203125,-0.048828125,0.029296875
165,1.03515625,0.830078125,0.009765625,-0.009765625
166,0.95703125,0.91796875,0.068359375,0
167,1.03515625,0.8984375,-0.05859375,-0.029296875
168,1.03515625,0.830078125,-0.029296875,-0.029296875
169,1.005859375,0.830078125,-0.087890625,0.009765625
170,1.064453125,0.869140625,0.087890625,0.068359375
171,1.07421875,0.8203125,0,0.107421875
172,1.240234375,0.830078125,-0.029296875,0.01953125
173,1.1328125,0.6640625,0.009765625,0.01953125
174,1.1328125,0.830078125,0,0.17578125
175,1.201171875,0.810546875,-0.0390625,0.009765625
176,1.19140625,0.634765625,-0.0390625,0
177,1.025390625,0.8203125,-0.048828125,-0.087890625
178,1.25,0.830078125,0.029296875,0.048828125
179,1.025390625,1.005859375,0.048828125,0.009765625
180,1.103515625,0.869140625,0.01953125,-0.1171875
181,0.87890625,0.869140625,0,-0.01953125
182,0.869140625,0.99609375,-0.0390625,-0.029296875
183,1.025390625,0.908203125,0.01953125,-0.0390625
184,0.95703125,0.810546875,0.009765625,0.1171875
185,0.966796875,0.95703125,-0.078125,-0.009765625
186,1.0546875,0.87890625,0.01953125,0.05859375
187,1.162109375,0.8203125,0.029296875,-0.048828125
188,0.888671875,0.64453125,0,-0.0390625
189,1.064453125,0.80078125,0.029296875,0.048828125
190,1.240234375,0.859375,0.01953125,-0.009765625
191,1.19140625,0.673828125,0.029296875,-0.068359375
192,1.025390625,0.810546875,-0.01953125,0
193,1.26953125,0.849609375,-0.01953125,-0.029296875
194,1.162109375,0.99609375,-0.009765625,-0.01953125
195,1.07421875,0.751953125,0.078125,-0.01953125
196,0.99609375,0.83984375,0,-0.009765625
197,0.986328125,0.986328125,-0.048828125,-0.0390625
198,1.07421875,0.869140625,0.009765625,0.068359375
199,0.986328125,0.830078125,-0.0390625,0.029296875
200,0.986328125,0.947265625,-0.029296875,0
201,1.123046875,0.869140625,0.05859375,-0.0390625
202,1.123046875,0.80078125,0.05859375,-0.1171875
203,1.083984375,0.810546875,-0.009765625,0.01953125
204,1.07421875,0.87890625,-0.05859375,-0.01953125
205,1.103515625,0.830078125,-0.0390625,-0.146484375
206,1.103515625,0.751953125,0.087890625,-0.01953125
207,1.064453125,0.8203125,-0.0390625,0.048828125
208,1.07421875,0.888671875,0.048828125,-0.1953125
209,1.123046875,0.91796875,0.01953125,0.01953125
210,1.064453125,0.83984375,-0.107421875,0.01953125
211,1.025390625,0.791015625,0.01953125,0.21484375
212,1.09375,0.869140625,0.0390625,0.029296875
213,1.0546875,0.76171875,-0.146484375,0.05859375
214,1.162109375,0.8203125,-0.068359375,0.361328125
215,1.025390625,0.908203125,0.029296875,-0.029296875
216,1.0546875,0.791015625,-0.068359375,0.01953125
217,1.0546875,0.849609375,0.048828125,-0.185546875
218,1.0546875,0.830078125,-0.029296875,0.009765625
219,1.1328125,0.849609375,0.166015625,0.01953125
220,1.064453125,0.83984375,0.05859375,-0.21484375
221,1.064453125,0.8203125,0.029296875,0
222,1.03515625,0.87890625,0.029296875,-0.048828125
223,1.044921875,0.859375,0.0390625,-0.185546875
224,1.044921875,0.791015625,0.01953125,0.01953125
225,1.0546875,0.859375,-0.05859375,-0.087890625
226,1.015625,0.78125,0.01953125,0.185546875
227,1.09375,0.859375,0.01953125,-0.009765625
228,1.0546875,0.830078125,-0.166015625,-0.078125
229,1.064453125,0.9375,0.029296875,0.1171875
230,0.99609375,0.869140625,-0.068359375,-0.009765625
231,1.09375,0.80078125,-0.087890625,-0.01953125
232,1.15234375,0.76171875,0,-0.068359375
233,1.005859375,0.869140625,-0.0390625,0.01953125
234,1.07421875,0.87890625,0,-0.029296875
235,1.181640625,0.80078125,0.01953125,-0.078125
236,1.15234375,0.78125,0.01953125,0.009765625
237,1.15234375,0.8203125,0.078125,0.01953125
238,1.083984375,0.693359375,-0.029296875,0.01953125
239,1.15234375,0.8984375,0.0390625,0
240,1.23046875,0.8203125,0.087890625,0
241,1.044921875,0.732421875,-0.009765625,0.029296875
242,1.025390625,0.869140625,0.05859375,0.048828125
243,1.2109375,0.849609375,0.029296875,0.0390625
244,1.025390625,0.9375,0.107421875,0.01953125
245,1.064453125,0.76171875,0.068359375,-0.029296875
246,0.947265625,0.830078125,0,-0.009765625
247,1.1328125,0.99609375,0,0.0390625
248,1.025390625,0.830078125,0.009765625,-0.048828125
249,0.8984375,0.810546875,-0.107421875,-0.048828125
250,1.025390625,0.986328125,0.048828125,-0.01953125
251,1.11328125,0.8203125,-0.009765625,-0.009765625
252,1.279296875,0.791015625,-0.05859375,0.01953125
253,1.11328125,0.732421875,0.01953125,0.029296875
254,1.123046875,0.869140625,-0.068359375,0.029296875
255,1.201171875,0.80078125,0.029296875,0.048828125
256,1.005859375,0.703125,0,-0.01953125
257,0.966796875,0.869140625,-0.029296875,-0.05859375
258,1.259765625,0.8984375,0.01953125,0.05859375
259,0.99609375,0.927734375,-0.107421875,0.087890625
260,1.015625,0.869140625,0,-0.078125
261,0.95703125,0.888671875,-0.078125,-0.009765625
262,1.0546875,0.95703125,-0.09765625,-0.0390625
263,0.966796875,0.830078125,0.0390625,-0.05859375
264,0.9375,0.771484375,0.009765625,0.01953125
265,1.064453125,0.888671875,0.205078125,0.009765625
266,1.11328125,0.751953125,0.009765625,0.107421875
267,1.220703125,0.888671875,0.048828125,0
268,1.103515625,0.908203125,0.107421875,0.05859375
269,1.1328125,0.869140625,0.09765625,0.09765625
270,1.171875,0.849609375,-0.068359375,0.01953125
271,1.044921875,0.80078125,0.17578125,0.0390625
272,1.005859375,0.869140625,0.01953125,0.2734375
273,1.162109375,0.859375,-0.048828125,0.009765625
274,1.09375,0.791015625,-0.0390625,0.01953125
275,1.0546875,0.83984375,0,0.234375
276,1.025390625,0.859375,0,0.009765625
277,1.044921875,0.83984375,-0.068359375,0.009765625
278,1.0546875,0.80078125,-0.078125,0.15625
279,1.03515625,0.87890625,0.01953125,-0.029296875
280,1.0546875,0.810546875,0.087890625,0.009765625
281,1.11328125,0.83984375,-0.01953125,-0.166015625
282,1.0546875,0.87890625,0.048828125,0.009765625
283,1.09375,0.859375,0.126953125,-0.01953125
284,1.044921875,0.830078125,-0.01953125,-0.15625
285,1.083984375,0.87890625,0.01953125,0.01953125
286,1.064453125,0.849609375,0.15625,0.068359375
287,1.064453125,0.83984375,0.009765625,0.21484375
288,1.07421875,0.830078125,-0.0390625,-0.009765625
289,1.0546875,0.888671875,-0.078125,0
290,1.07421875,0.83984375,0.009765625,0.185546875
291,1.162109375,0.830078125,-0.068359375,-0.029296875
292,1.09375,0.87890625,-0.087890625,0.029296875
293,1.09375,0.849609375,-0.068359375,0.1171875
294,1.181640625,0.888671875,-0.01953125,-0.01953125
295,1.123046875,0.849609375,0.0390625,0
296,1.0546875,0.908203125,-0.029296875,-0.0390625
297,0.87890625,0.87890625,-0.01953125,0.009765625
298,1.103515625,0.947265625,0.078125,0.029296875
299,1.07421875,0.80078125,-0.048828125,-0.05859375
300,0.927734375,0.888671875,-0.01953125,0.029296875
301,1.005859375,0.91796875,0.009765625,0.05859375
302,1.0546875,0.791015625,0.029296875,0.009765625
303,0.8203125,0.849609375,0.009765625,-0.048828125
304,1.064453125,0.751953125,0.01953125,0.009765625
305,1.015625,0.859375,0,0.078125
306,1.23046875,0.849609375,0.048828125,-0.009765625
307,1.103515625,0.693359375,0,0.029296875
308,1.03515625,0.927734375,-0.009765625,-0.009765625
309,1.1328125,0.80078125,-0.029296875,0.009765625
310,1.103515625,0.6640625,-0.029296875,-0.01953125
311,1.0546875,0.888671875,-0.078125,0.01953125
312,0.986328125,0.810546875,-0.009765625,-0.029296875
313,1.15234375,0.986328125,-0.0390625,0.01953125
314,1.03515625,0.771484375,-0.078125,0.05859375
315,1.005859375,0.810546875,-0.05859375,0.01953125
316,1.064453125,1.005859375,0,-0.029296875
317,1.0546875,0.830078125,-0.087890625,0.01953125
318,0.99609375,0.830078125,-0.068359375,0.029296875
319,1.1328125,0.80078125,-0.0390625,0.09765625
320,1.09375,0.751953125,0.068359375,0.068359375
321,1.103515625,0.859375,-0.05859375,-0.1953125
322,1.025390625,0.78125,0.05859375,0.05859375
323,1.0546875,0.849609375,0.1171875,0.009765625
324,1.103515625,0.810546875,-0.029296875,-0.1953125
325,1.03515625,0.771484375,-0.029296875,-0.01953125
326,1.142578125,0.91796875,0.029296875,-0.009765625
327,1.09375,0.849609375,-0.009765625,0.126953125
328,1.03515625,0.78125,0.01953125,0
329,1.044921875,0.76171875,0.15625,-0.01953125
330,1.083984375,0.8203125,0.009765625,-0.01953125
331,1.1328125,0.83984375,-0.029296875,0.029296875
332,1.09375,0.8203125,0.234375,0.048828125
333,1.03515625,0.859375,-0.009765625,0.009765625
334,1.142578125,0.87890625,0.01953125,0.029296875
335,1.07421875,0.76171875,0,0.078125
336,1.015625,0.791015625,-0.009765625,-0.087890625
337,1.11328125,0.869140625,-0.01953125,0.029296875
338,1.07421875,0.869140625,-0.1171875,0.01953125
339,1.0546875,0.87890625,-0.068359375,-0.05859375
340,1.09375,0.859375,0.0390625,0.0390625
341,1.103515625,0.87890625,-0.107421875,-0.029296875
342,1.083984375,0.8203125,-0.01953125,0.087890625
