[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
6,1.717,2.553,1.522,12.147,0.027,2.548,0.033,2.845,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,1.025390625,0.791015625,0.0390625,0.048828125
2,0.91796875,0.80078125,-0.0390625,0.05859375
3,0.95703125,0.9375,-0.01953125,0.01953125
4,1.07421875,0.8203125,0.029296875,0.09765625
5,1.201171875,0.8203125,-0.05859375,0.009765625
6,1.07421875,0.72265625,0.126953125,-0.01953125
7,1.09375,0.8203125,0.009765625,-0.234375
8,1.240234375,0.80078125,0,0
9,1.044921875,0.751953125,0.15625,0.029296875
10,1.083984375,0.8203125,0,0.009765625
11,1.2109375,0.849609375,0.009765625,0.0390625
12,1.0546875,0.927734375,0.1953125,0.0390625
13,1.0546875,0.80078125,-0.009765625,-0.107421875
14,0.927734375,0.8203125,0.068359375,-0.029296875
15,1.0546875,0.91796875,0.21484375,0.029296875
16,1.025390625,0.87890625,-0.0390625,0.048828125
17,0.8984375,0.8203125,0.01953125,0.009765625
18,1.025390625,0.888671875,0.17578125,0.048828125
19,1.03515625,0.771484375,-0.05859375,-0.068359375
20,1.1328125,0.80078125,0.01953125,-0.009765625
21,0.9765625,0.76171875,-0.146484375,0.087890625
22,1.03515625,0.869140625,0.01953125,-0.0390625
23,1.083984375,0.80078125,-0.087890625,0.05859375
24,0.91796875,0.76171875,0.029296875,0.048828125
25,1.025390625,0.78125,-0.068359375,0.029296875
26,1.1328125,0.8203125,-0.087890625,0.01953125
27,0.91796875,0.830078125,-0.01953125,0
28,1.03515625,0.80078125,0.009765625,0.0390625
29,0.966796875,0.87890625,-0.01953125,0
30,1.15234375,0.849609375,-0.09765625,0
31,1.0546875,0.791015625,0.05859375,0.048828125
32,1.005859375,0.751953125,0.01953125,0.029296875
33,1.103515625,0.791015625,-0.068359375,0.05859375
34,1.0546875,0.8203125,0,0.0390625
35,0.99609375,0.791015625,-0.009765625,0.068359375
36,1.09375,0.83984375,-0.068359375,0.048828125
37,1.015625,0.791015625,0.029296875,0.05859375
38,0.966796875,0.810546875,0.009765625,0
39,0.9765625,0.791015625,-0.107421875,0.01953125
40,1.044921875,0.8203125,0.009765625,0.078125
41,1.103515625,0.80078125,-0.029296875,-0.009765625
42,1.044921875,0.91796875,0.009765625,0.05859375
43,1.005859375,0.78125,0.0390625,0
44,1.044921875,0.83984375,-0.048828125,-0.029296875
45,1.259765625,0.810546875,0.166015625,0.0390625
46,1.03515625,0.849609375,0.0390625,0.048828125
47,1.005859375,0.80078125,0.05859375,0.01953125
48,1.240234375,0.830078125,0.166015625,0.009765625
49,1.025390625,0.87890625,0.01953125,-0.01953125
50,1.044921875,0.849609375,0.029296875,0.0390625
51,1.279296875,0.830078125,-0.009765625,0.0390625
52,1.015625,0.849609375,-0.01953125,0.029296875
53,1.09375,0.80078125,-0.009765625,0.01953125
54,0.859375,0.771484375,-0.107421875,0.01953125
55,1.025390625,0.810546875,-0.029296875,0.048828125
56,1.005859375,0.80078125,-0.009765625,0.01953125
57,0.83984375,0.810546875,-0.087890625,0.0390625
58,1.015625,0.87890625,0.009765625,0.05859375
59,0.95703125,0.830078125,0.029296875,0.05859375
60,1.015625,0.869140625,0.078125,0
61,1.0546875,0.8203125,-0.09765625,0.029296875
62,1.103515625,0.76171875,0.05859375,-0.009765625
63,1.03515625,0.791015625,-0.087890625,0.029296875
64,1.03515625,0.78125,-0.009765625,0.05859375
65,1.064453125,0.8203125,0.009765625,0.13671875
66,1.15234375,0.78125,-0.087890625,0.0390625
67,1.03515625,0.78125,-0.0390625,-0.09765625
68,0.986328125,0.810546875,-0.009765625,0.068359375
69,1.044921875,0.830078125,0.068359375,0.0390625
70,1.044921875,0.712890625,-0.15625,0.009765625
