[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
1,1.090,2.493,0.986,1.943,-0.006,11.277,0.015,2.396,NG

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,-0.009765625,0.13671875,-0.01953125,0.01953125
2,-0.009765625,-0.01953125,-0.029296875,-0.029296875
3,-0.009765625,0.05859375,-0.078125,0
4,0.205078125,0.09765625,0.01953125,-0.01953125
5,0.380859375,0.09765625,-0.05859375,-0.068359375
6,0.078125,-0.01953125,-0.05859375,0
7,0.185546875,0.09765625,-0.029296875,0.048828125
8,0.25390625,0.0390625,-0.078125,0
9,0.09765625,-0.05859375,-0.048828125,0.0390625
10,0.01953125,0.068359375,-0.0390625,-0.009765625
11,0.21484375,0.146484375,-0.087890625,-0.009765625
12,0.078125,0.556640625,-0.029296875,0
13,0.048828125,0.09765625,0.078125,-0.029296875
14,0.0390625,0.1171875,-0.0390625,-0.009765625
15,0.068359375,0.5078125,0.029296875,-0.009765625
16,0.05859375,0.05859375,-0.146484375,-0.048828125
17,-0.126953125,0.126953125,-0.01953125,-0.0390625
18,0.048828125,0.390625,0.009765625,0.009765625
19,0.107421875,0.09765625,0.05859375,0.01953125
20,0.224609375,0.126953125,-0.068359375,-0.087890625
21,0.09765625,-0.126953125,-0.029296875,-0.068359375
22,0.087890625,0.1171875,-0.0390625,0.0390625
23,0.361328125,0.078125,-0.009765625,0.107421875
24,0.15625,-0.107421875,-0.107421875,0
25,0.068359375,0.1171875,-0.1171875,0.048828125
26,0.224609375,0.15625,-0.05859375,0.078125
27,0.0390625,0.166015625,-0.1171875,-0.068359375
28,0.126953125,0.087890625,-0.078125,0.05859375
29,-0.09765625,0.107421875,-0.048828125,0.078125
30,0.17578125,0.185546875,-0.05859375,-0.048828125
