[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
2,0.923,2.655,0.870,3.802,0.006,2.574,-0.062,2.354,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.380859375,0.244140625,0.029296875,-0.048828125
2,0.224609375,0.2734375,0.048828125,-0.087890625
3,0.322265625,-0.009765625,-0.107421875,-0.09765625
4,0.439453125,0.33203125,0.029296875,-0.09765625
5,0.41015625,0.234375,0.048828125,-0.048828125
6,0.33203125,0.146484375,-0.146484375,-0.09765625
7,0.322265625,0.302734375,0.048828125,-0.107421875
8,0.322265625,0.302734375,0.009765625,-0.09765625
9,0.322265625,0.068359375,0.05859375,-0.09765625
10,0.400390625,0.2734375,0.029296875,-0.087890625
11,0.185546875,0.263671875,0,-0.1171875
12,0.3125,0.400390625,0.15625,-0.09765625
13,0.361328125,0.3125,-0.009765625,-0.146484375
14,0.205078125,0.224609375,-0.009765625,-0.1171875
15,0.33203125,0.33203125,0.17578125,-0.15625
16,0.380859375,0.224609375,-0.01953125,-0.09765625
17,0.322265625,0.2734375,-0.01953125,-0.1171875
18,0.341796875,0.234375,0.01953125,-0.078125
19,0.283203125,0.263671875,0.01953125,-0.107421875
20,0.400390625,0.3125,-0.009765625,-0.078125
21,0.341796875,0.3515625,0.009765625,-0.068359375
22,0.361328125,0.29296875,0.048828125,-0.05859375
23,0.4296875,0.29296875,0.01953125,-0.146484375
24,0.361328125,0.302734375,0.048828125,-0.13671875
25,0.322265625,0.2734375,0.01953125,-0.126953125
26,0.263671875,0.2734375,0.01953125,-0.087890625
27,0.361328125,0.224609375,0.029296875,-0.13671875
28,0.400390625,0.244140625,0.224609375,-0.09765625
29,0.224609375,0.322265625,0.05859375,-0.185546875
30,0.419921875,0.263671875,0.029296875,-0.107421875
31,0.3125,0.283203125,0.185546875,-0.087890625
32,0.25390625,0.3125,0.126953125,-0.107421875
33,0.380859375,0.234375,-0.009765625,-0.087890625
34,0.37109375,0.33203125,-0.15625,-0.13671875
35,0.37109375,0.185546875,0,-0.029296875
36,0.322265625,0.283203125,0.029296875,-0.107421875
37,0.3515625,0.25390625,-0.13671875,-0.302734375
38,0.37109375,0.2734375,0.068359375,-0.126953125
39,0.283203125,0.283203125,0.048828125,-0.1171875
40,0.341796875,0.283203125,-0.05859375,-0.1171875
41,0.3515625,0.3125,0.029296875,-0.146484375
42,0.37109375,0.2734375,-0.01953125,-0.126953125
43,0.341796875,0.3125,0.126953125,-0.17578125
44,0.33203125,0.33203125,0.107421875,-0.17578125
45,0.44921875,0.244140625,0.068359375,-0.13671875
46,0.400390625,0.33203125,0.126953125,-0.1171875
47,0.33203125,0.3125,-0.009765625,-0.13671875
48,0.33203125,0.2734375,0.009765625,-0.15625
49,0.322265625,0.3515625,-0.068359375,-0.126953125
50,0.4296875,0.2734375,0.01953125,0.01953125
51,0.380859375,0.21484375,0.009765625,-0.126953125
52,0.361328125,0.3125,-0.146484375,-0.068359375
53,0.390625,0.283203125,0,-0.01953125
54,0.322265625,0.263671875,0.087890625,-0.087890625
55,0.29296875,0.283203125,-0.146484375,-0.15625
56,0.341796875,0.263671875,0,-0.263671875
57,0.37109375,0.33203125,0.107421875,-0.087890625
58,0.400390625,0.263671875,0.09765625,-0.146484375
59,0.302734375,0.283203125,-0.029296875,-0.224609375
60,0.068359375,0.25390625,0.029296875,-0.09765625
61,0.390625,0.302734375,0.107421875,-0.09765625
62,0.322265625,0.29296875,0,-0.302734375
63,0.1171875,0.244140625,0.01953125,-0.185546875
64,0.302734375,0.25390625,-0.13671875,-0.078125
65,0.361328125,0.3125,0,-0.05859375
66,0.37109375,0.29296875,0.01953125,-0.1171875
67,0.341796875,0.283203125,-0.146484375,-0.1953125
68,0.37109375,0.244140625,0.029296875,-0.048828125
69,0.400390625,0.2734375,0.029296875,-0.146484375
70,0.341796875,0.166015625,-0.15625,-0.15625
71,0.37109375,0.302734375,0.048828125,-0.1953125
72,0.33203125,0.2734375,0.048828125,-0.13671875
73,0.3515625,0.380859375,0.15625,-0.166015625
74,0.400390625,0.2734375,0,-0.205078125
75,0.380859375,0.283203125,0,-0.05859375
76,0.478515625,0.546875,0.17578125,-0.1171875
77,0.322265625,0.29296875,0.0390625,-0.224609375
78,0.380859375,0.244140625,0.009765625,-0.146484375
79,0.380859375,0.44921875,-0.09765625,-0.185546875
80,0.3125,0.283203125,0,-0.048828125
81,0.341796875,0.283203125,0.068359375,-0.05859375
82,0.302734375,0.283203125,-0.009765625,-0.13671875
83,0.37109375,0.25390625,0.17578125,-0.05859375
84,0.185546875,0.244140625,0.078125,-0.17578125
85,0.33203125,0.205078125,-0.126953125,-0.09765625
86,0.322265625,0.3125,0.078125,-0.15625
87,0.33203125,0.2734375,0.087890625,-0.146484375
88,0.33203125,0.263671875,0.078125,-0.126953125
89,0.341796875,0.2734375,-0.05859375,-0.107421875
90,0.341796875,0.400390625,-0.05859375,-0.078125
91,0.41015625,0.25390625,0.05859375,-0.13671875
92,0.37109375,0.205078125,-0.078125,-0.17578125
93,0.419921875,0.2734375,0.029296875,-0.09765625
94,0.419921875,0.33203125,0.01953125,-0.126953125
95,0.458984375,0.3125,-0.078125,-0.166015625
96,0.263671875,0.25390625,0,-0.234375
97,0.361328125,0.3125,-0.01953125,-0.15625
98,0.341796875,0.283203125,0.078125,-0.13671875
99,0.283203125,0.2734375,-0.029296875,-0.263671875
100,0.3515625,0.302734375,0,-0.09765625
101,0.341796875,0.29296875,0.1953125,-0.166015625
102,0.29296875,0.2734375,0.05859375,-0.234375
103,0.341796875,0.224609375,0.0390625,-0.146484375
104,0.3125,0.283203125,-0.01953125,-0.13671875
105,0.33203125,0.33203125,0.05859375,-0.087890625
106,0.3515625,0.234375,0.009765625,-0.15625
107,0.400390625,0.244140625,-0.05859375,-0.087890625
108,0.400390625,0.263671875,0.009765625,-0.078125
109,0.3515625,0.263671875,0.048828125,-0.087890625
110,0.37109375,0.322265625,0.01953125,-0.1171875
111,0.37109375,0.263671875,0.1171875,-0.146484375
112,0.341796875,0.3125,0.048828125,-0.1171875
113,0.361328125,0.302734375,0.17578125,-0.05859375
114,0.390625,0.234375,-0.009765625,-0.1171875
115,0.48828125,0.2734375,0,-0.107421875
116,0.3515625,0.283203125,0.15625,-0.166015625
117,0.3515625,0.2734375,0,-0.13671875
118,0.3515625,0.263671875,0.009765625,-0.09765625
119,0.322265625,0.302734375,0.166015625,-0.126953125
120,0.322265625,0.244140625,0.009765625,-0.244140625
