[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
13,1.053,2.982,0.905,2.893,0.049,2.376,0.035,3.220,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.654296875,0.400390625,-0.01953125,0.087890625
2,0.498046875,0.37109375,0.029296875,0.3125
3,0.751953125,0.46875,0.048828125,0.1171875
4,0.732421875,0.37109375,-0.0390625,0.107421875
5,0.5078125,0.390625,0.009765625,-0.029296875
6,0.703125,0.556640625,0.0390625,0.05859375
7,0.68359375,0.361328125,0.009765625,0.15625
8,0.498046875,0.361328125,0.048828125,-0.087890625
9,0.64453125,0.33203125,-0.0390625,0.09765625
10,0.703125,0.341796875,-0.029296875,0.029296875
11,0.83984375,0.400390625,0.05859375,-0.078125
12,0.673828125,0.341796875,0.1171875,0.166015625
13,0.78125,0.4296875,0.107421875,0.029296875
14,0.87890625,0.458984375,0.048828125,0.13671875
15,0.732421875,0.361328125,0.068359375,0.107421875
16,0.68359375,0.419921875,-0.05859375,0.048828125
17,0.64453125,0.400390625,0.048828125,0.13671875
18,0.625,0.361328125,0.05859375,0.05859375
19,0.654296875,0.37109375,-0.068359375,0.1171875
20,0.654296875,0.419921875,0.048828125,0.25390625
21,0.68359375,0.3515625,-0.01953125,0.048828125
22,0.869140625,0.361328125,-0.048828125,0.078125
23,0.625,0.400390625,-0.029296875,0.166015625
24,0.673828125,0.439453125,0.068359375,0.0390625
25,0.76171875,0.390625,-0.048828125,0.0390625
26,0.673828125,0.390625,0,0.21484375
27,0.703125,0.4296875,0.05859375,0.126953125
28,0.87890625,0.361328125,0.1953125,0.146484375
29,0.6640625,0.5078125,0.01953125,-0.087890625
30,0.64453125,0.341796875,0.068359375,0.09765625
31,0.546875,0.439453125,0.17578125,0.09765625
32,0.68359375,0.478515625,0.068359375,-0.048828125
33,0.615234375,0.419921875,0.068359375,0.09765625
34,0.5859375,0.400390625,0.1953125,0.078125
35,0.64453125,0.458984375,-0.009765625,0.17578125
