[RESULT]
회차,상 승,상 승,상 승,상 승,하 강,하 강,하 강,하 강,     
회차,Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),Torque (L),Kurtosis (L),Torque (R),Kurtosis (R),결 과
2,0.923,1.798,0.842,2.331,0.014,2.614,-0.084,2.335,OK

[TQ_DATA]
No,L-UP,R-UP,L-DN,R-DN
1,0.37109375,0.322265625,0.009765625,-0.0390625
2,0.302734375,0.390625,0.087890625,0.009765625
3,0.322265625,0.478515625,0.009765625,0.01953125
4,0.33203125,0.2734375,-0.029296875,-0.029296875
5,0.244140625,0.419921875,0.029296875,-0.009765625
6,0.400390625,0.41015625,-0.05859375,-0.05859375
7,0.4296875,0.3515625,-0.01953125,-0.048828125
8,0.37109375,0.37109375,0.146484375,-0.048828125
9,0.33203125,0.29296875,0.009765625,-0.146484375
10,0.419921875,0.322265625,0.01953125,-0.048828125
11,0.44921875,0.390625,-0.009765625,-0.0390625
12,0.283203125,0.29296875,0.05859375,-0.068359375
13,0.380859375,0.44921875,0,0
14,0.361328125,0.390625,-0.009765625,-0.05859375
15,0.37109375,0.263671875,0.05859375,-0.087890625
16,0.400390625,0.478515625,-0.029296875,-0.087890625
17,0.4296875,0.419921875,0,-0.087890625
18,0.3125,0.46875,0.01953125,0.0390625
19,0.341796875,0.322265625,-0.107421875,-0.1953125
20,0.33203125,0.390625,-0.05859375,-0.068359375
21,0.400390625,0.419921875,0.01953125,0.107421875
22,0.322265625,0.322265625,-0.1171875,-0.2734375
23,0.302734375,0.380859375,-0.029296875,-0.029296875
24,0.33203125,0.37109375,0.01953125,-0.01953125
25,0.29296875,0.224609375,-0.048828125,-0.244140625
26,0.400390625,0.3125,0.048828125,-0.068359375
27,0.400390625,0.380859375,-0.009765625,-0.087890625
28,0.37109375,0.44921875,0.029296875,0.078125
29,0.3515625,0.419921875,0.048828125,-0.0390625
30,0.322265625,0.400390625,-0.05859375,-0.068359375
31,0.400390625,0.4296875,-0.029296875,0.107421875
32,0.400390625,0.33203125,-0.029296875,-0.01953125
33,0.361328125,0.37109375,-0.1171875,-0.009765625
34,0.361328125,0.087890625,0,-0.166015625
35,0.400390625,0.361328125,0.029296875,-0.029296875
36,0.283203125,0.29296875,0.17578125,-0.009765625
37,0.37109375,0.15625,0.009765625,-0.185546875
38,0.37109375,0.380859375,-0.009765625,-0.09765625
39,0.439453125,0.361328125,0.185546875,-0.048828125
40,0.361328125,0.15625,-0.01953125,-0.166015625
41,0.283203125,0.341796875,-0.048828125,-0.05859375
42,0.3125,0.4296875,-0.078125,-0.048828125
43,0.400390625,0.615234375,-0.029296875,0.01953125
44,0.361328125,0.361328125,0.0390625,-0.078125
45,0.400390625,0.380859375,-0.107421875,-0.01953125
46,0.419921875,0.537109375,0,0.0390625
47,0.341796875,0.361328125,0.05859375,-0.048828125
48,0.29296875,0.380859375,-0.13671875,-0.0390625
49,0.37109375,0.29296875,0.068359375,-0.29296875
50,0.419921875,0.3125,-0.01953125,-0.0390625
51,0.517578125,0.419921875,0.01953125,-0.068359375
52,0.390625,0.234375,-0.01953125,-0.29296875
53,0.380859375,0.380859375,-0.009765625,-0.078125
54,0.44921875,0.37109375,0.05859375,-0.078125
55,0.33203125,0.224609375,-0.01953125,-0.25390625
56,0.390625,0.439453125,0.01953125,-0.078125
57,0.283203125,0.33203125,-0.1171875,-0.009765625
58,0.361328125,0.44921875,0.009765625,0.078125
59,0.3515625,0.380859375,-0.048828125,-0.146484375
60,0.283203125,0.400390625,-0.068359375,-0.0390625
61,0.25390625,0.5078125,-0.048828125,0.107421875
62,0.33203125,0.390625,0.009765625,-0.166015625
63,0.302734375,0.41015625,-0.107421875,0.05859375
64,0.234375,0.3515625,-0.068359375,-0.185546875
65,0.3515625,0.390625,0.01953125,-0.0390625
66,0.4296875,0.3515625,0.166015625,0
67,0.46875,0.361328125,-0.009765625,-0.166015625
68,0.380859375,0.390625,0,-0.05859375
69,0.390625,0.361328125,0.107421875,-0.048828125
70,0.380859375,0.361328125,0.01953125,-0.224609375
71,0.400390625,0.302734375,-0.009765625,-0.01953125
72,0.390625,0.3515625,-0.15625,-0.078125
73,0.3515625,0.37109375,0,0.029296875
74,0.33203125,0.5078125,0.009765625,-0.029296875
75,0.3125,0.390625,-0.166015625,-0.09765625
76,0.224609375,0.29296875,0.224609375,0.05859375
77,0.3515625,0.439453125,-0.009765625,-0.05859375
78,0.390625,0.380859375,-0.13671875,-0.087890625
